I1,C5,C6,S1,C5_Prime,S2_Prime,industry_3,industry_4,market_cap,C6,T3,T4,T5,C6_Prime,industry_1,industry_2,market_cap,Y1,Y2
CATM,-0.2879667886327,-0.5115817086609064,1.3246395998785008,-0.303470705965007,-0.00953511126971432,0,0,0.08945611511440842,-0.5115817086609064,1.7397536251565664,1.4088125768658333,2.020036754272306,-0.7528092439315525,0,1,0.08945611511440842,1,0
CBEY,0.22232843876554717,0.39310036371470997,0.9367370841640956,0.20994361089506053,2.0618383002232137,1,0,-0.4082756620072854,0.39310036371470997,1.0816850639654259,0.7956340066464217,0.853486879290812,-0.7528092439315525,0,0,-0.4082756620072854,1,0
CBOU,0.5875785528224684,0.5831506227424572,-1.206970218524004,-0.0829055404097139,0.10457983195093981,0,1,-0.3887708184509874,0.5831506227424572,-0.4953983716347255,-0.23158444541473394,0.049409645655053853,-0.7528092439315525,0,0,-0.3887708184509874,0,0
CCO,-2.717630115893688,-1.829110612671759,-0.03516318614619789,1.9303891109319897,0.9549074204756854,0,0,1.777271501474928,-1.829110612671759,0.46857374304998245,0.3584074616980769,1.1903267089751948,-0.7528092439315525,0,1,1.777271501474928,1,1
CDL,-1.5955077435980112,-1.275137226528628,-0.5118833627031111,0.7311572477544183,-0.007270085314711347,1,0,1.3597133433489141,-1.275137226528628,-0.2804080848463149,-0.16230430358020803,0.2361617414821159,0.7760476834178225,0,0,1.3597133433489141,0,1
CDM,1.6955395233399446,2.9011193131541844,0.37265450791492927,1.2611689705447908,0.2699797621081482,0,0,-2.9100674758265668,2.9011193131541844,-0.30795948599225126,-0.23158444541473394,-0.5296305283582069,-0.7528092439315525,0,1,-2.9100674758265668,1,1
CE,-1.9012402120621898,-2.237848093732804,2.8420436841145893,-0.32833190436221366,2.4682611230355826,0,0,2.020425892698262,-2.237848093732804,2.3018794833073946,1.9501134831328915,2.491054152517659,-0.7528092439315525,1,0,2.020425892698262,1,0
CEMP,0.5537178956862916,-0.03909335383671838,0.5953313879750362,-0.9166735992485667,0.2945697765400118,0,0,-0.7935230278075471,-0.03909335383671838,0.6440419304018071,0.34013777485002294,0.589147303600992,-0.7528092439315525,1,0,-0.7935230278075471,1,1
CENF,0.703505480628922,-0.05506165087114349,0.6185478962043408,-1.1650224600887997,0.9323442227160039,1,0,0.1511624454665357,-0.05506165087114349,-0.4135047203432633,-0.1098369325680011,-0.6338014339970449,0.9096397719976668,0,0,0.1511624454665357,0,1
CERE,0.33175074063018467,0.6816247591972318,1.0870367886240744,0.4426850079579094,-0.9338278168101122,0,0,-0.5345878130909807,0.6816247591972318,0.8471522115533955,0.7956340066464217,0.7163461470730195,-0.7528092439315525,0,0,-0.5345878130909807,1,1
CF,-0.7131227828742529,-2.019150117195659,1.535993479710102,-2.0348563833227993,-0.4445832290092915,0,0,1.824621561017474,-2.019150117195659,0.5154282421257474,0.6169939433439258,0.4898868279690398,-0.7528092439315525,1,0,1.824621561017474,0,0
CFX,-0.36800899626218647,-1.078369242176209,0.6641533478256907,-1.0520475191257002,1.8759336143916778,0,0,1.1419805778799275,-1.078369242176209,0.32417288586819376,0.2593073136901692,0.3563652568549092,1.2505600737322131,1,0,1.1419805778799275,0,1
CGTK,0.1963341132588715,0.4236270281902672,-1.4627280327945456,0.29324439097823213,0.02928204472861807,0,0,-0.13766892551731938,0.4236270281902672,-2.4853407342320417,-1.7859697744346439,-1.9101448316166096,0.8718436709704577,1,0,-0.13766892551731938,0,1
CHEF,0.49601461063617147,-0.13189961940719452,0.6865552228204822,-0.965043721287227,0.08565724288311817,0,0,0.2093407212418587,-0.13189961940719452,-0.6334724520280013,-0.444550705095428,-0.583629181155803,-0.7528092439315525,0,0,0.2093407212418587,0,1
CLAY,0.5788521744755175,0.11486238958811539,-0.9813758383146144,-0.7315960913976524,0.2691627419208042,0,0,0.1511624454665357,0.11486238958811539,-0.08191766807549994,-0.12470533257398843,0.3597122950987758,0.8372660372385853,0,1,0.1511624454665357,0,1
CLD,-0.038999412592985755,-1.6714319561541646,0.47483011738879194,-2.5438315436699748,2.305189439322784,0,0,1.4549516429749332,-1.6714319561541646,1.3415330386794648,1.1670161275162056,1.4666137903071719,-0.7528092439315525,0,0,1.4549516429749332,1,0
CLU,0.5306205334422832,-0.0229130200519713,0.7086981107987673,-0.8581659655632203,-1.5721896756114337,0,0,-0.01872720294624956,-0.0229130200519713,0.34478981828481303,0.5281885724515345,-0.24188842566864738,-0.7528092439315525,1,0,-0.01872720294624956,1,0
CLUB,0.2029809297493922,-0.12443124946675108,-0.03516318614619789,-0.5040590060714121,-0.28823372224284904,0,0,0.05801612072945809,-0.12443124946675108,-0.4674237093097543,-0.22378163861770284,-0.669559919785833,-0.7528092439315525,0,1,0.05801612072945809,1,1
CLWR,-1.7138496623082147,-1.3809153268157333,0.12064124709058603,0.7735298390499153,0.5889979304104516,1,0,1.7276107877588183,-1.3809153268157333,0.4477716966396636,0.3523330949882061,0.5150914038409021,0.6362494591587579,0,0,1.7276107877588183,0,0
CML,0.035627173984273654,0.4236270281902672,-0.10121588612299386,0.5446235726355352,0.643497507278738,0,0,-0.31059942432931265,0.4236270281902672,0.41384560720632435,0.27192329428806783,0.3496570743651623,1.6923479728401933,0,1,-0.31059942432931265,0,1
CMP,0.014556735392700604,-0.7551290246479072,0.319447239887761,-1.1586856330338748,0.2249942406076427,0,0,0.5491202661979976,-0.7551290246479072,-0.1300867246350246,-0.0012854071495216387,-0.14078924896858008,-0.7528092439315525,0,0,0.5491202661979976,1,1
CNSL,0.03494477235165446,-0.8533475372851008,0.8569197652798476,-1.3431011155086756,1.1860734527513468,1,0,0.6278876755611356,-0.8533475372851008,1.4918798909996753,1.3565543940258045,1.34799245288868,-0.7528092439315525,0,0,0.6278876755611356,1,1
CNVO,0.7908243167795853,0.644226934445411,0.4995445051639524,-0.3023198979981662,-0.13593893183620273,0,0,-0.8822069581907647,0.644226934445411,0.8412636858971001,0.6548510090654758,0.6550717541468903,-0.7528092439315525,0,1,-0.8822069581907647,1,1
CNVX,0.1693988130531545,0.4236270281902672,-0.8778188090349845,0.3351545945356529,-0.42567378240258497,0,0,-0.430484030456763,0.4236270281902672,-2.194951641784403,-1.5120121920219667,-1.5420158364074363,-0.7528092439315525,1,0,-0.430484030456763,1,1
COGT,-1.117811770071109,-1.0276033928970503,0.2556978536951546,0.2846877167534412,0.1438266215944759,0,0,0.687730496616472,-1.0276033928970503,-0.192646643367509,-0.1024387202041503,0.10958571508198522,1.048797997211442,0,1,0.687730496616472,0,1
COLY,0.2618138059351941,0.4236270281902672,0.319447239887761,0.19173099554012638,-0.019133451327876767,0,0,-0.13766892551731938,0.4236270281902672,-1.0281444212679829,-0.7979545161034186,-0.6338014339970449,0.8718436709704577,1,0,-0.13766892551731938,0,1
COMV,0.7121155254823776,0.59859897356883,-0.8778188090349845,-0.2482960106973013,0.1482716786176365,0,0,-0.14405040552008438,0.59859897356883,0.20742921627288471,0.12929364384831743,0.10214610970053883,1.2505600737322131,1,0,-0.14405040552008438,0,1
CONN,0.39134676320507183,0.9508060253416764,-0.2405746769905158,0.7179395066259254,0.9723207541405913,0,1,-0.6488117585331518,0.9508060253416764,0.21717013358025855,0.1492597890179429,0.11329684464946643,0.9512181139140561,0,0,-0.6488117585331518,0,0
CONR,-0.0463162754463242,0.4236270281902672,-1.6797908243867468,0.6740358421830339,2.1348052416004464,0,0,-0.3490131426558146,0.4236270281902672,-1.9357490742741248,-1.4284374702914857,-1.6872577625804273,0.9972950556316023,1,0,-0.3490131426558146,0,1
CORT,0.37822147248854304,0.8331370564397643,-2.9322813489772193,0.5786963381166788,1.049927782582933,0,0,-0.7232991353962065,0.8331370564397643,-2.831976386394171,-1.8864600708150172,-2.080476353520468,-0.7528092439315525,1,0,-0.7232991353962065,1,1
CPII,0.8304711903733035,0.19799369593246952,0.059831743592750536,-0.9881376405565448,-0.4012340349966018,0,0,0.14764109166562625,0.19799369593246952,0.89327420404857,0.6868401487015452,0.6873638569402808,0.8054559612036911,1,0,0.14764109166562625,0,0
CPIX,0.3314165546301161,0.6816247591972318,-1.0353326029186214,0.44319893561730056,-1.279133980561971,0,0,-0.26153726560035817,0.6816247591972318,-0.6523481927005766,-0.4274311397054068,-0.5296305283582069,1.2941251623265544,1,0,-0.26153726560035817,0,0
CPX,-1.002213246505569,-1.477409024218958,0.059831743592750536,-0.6376897847344289,0.04023513195003714,0,0,1.767531305363205,-1.477409024218958,0.37458934772436003,0.12929364384831743,0.3863210539027236,0.6560958362690205,0,0,1.767531305363205,0,1
CRDC,1.5525802296793685,1.2019387872903664,-1.9246349995698484,-0.6464625791776426,-0.22681385813028715,0,0,-1.1646723686778793,1.2019387872903664,-0.9810190644456401,-0.7284117202682774,-1.0844651711863256,-0.7528092439315525,1,0,-1.1646723686778793,1,1
CREL,0.27772905383779667,0.3119997730072039,-0.5118833627031111,0.009615772587196618,0.7964208100816021,0,0,-0.05619803771636746,0.3119997730072039,0.36788474806489374,0.4183173129982344,0.46761247625158525,-0.7528092439315525,0,1,-0.05619803771636746,1,0
CRI,0.1410094937620301,0.36657360221759183,0.42442356413983395,0.29908771222629993,0.6627231352552985,0,0,0.07879797870930398,0.36657360221759183,-0.5347448278276343,-0.2551551822238059,-0.6186387710213234,0.7760476834178225,1,0,0.07879797870930398,0,0
CRMH,0.8117675135069746,-0.10935489892125372,-1.4627280327945456,-1.4054721208876177,1.9637049755346963,0,0,0.04657956528225184,-0.10935489892125372,0.23160352125711542,0.122600270829644,0.08719700676296428,-0.7528092439315525,0,0,0.04657956528225184,1,1
CROX,-0.27864078516146773,-0.258980663926025,-0.0029718657360901196,0.06005152603964011,0.4800054034449653,0,0,0.6488273131560713,-0.258980663926025,-0.5449714459524106,-0.4189203887820547,-0.5540241152862929,0.9512181139140561,1,0,0.6488273131560713,0,0
CRU,1.0602285340973334,-0.6637298268170412,-1.6046698833626285,-2.6010027585762856,0.4015154974384751,1,0,0.86264703064653,-0.6637298268170412,-1.2088080682505158,-1.021218696357255,-1.1339614796709232,-0.7528092439315525,0,0,0.86264703064653,1,0
CRYO,1.3921758901778205,1.1158458790330665,-1.5323843810172146,-0.5348257489479676,0.09660688997734543,0,0,-1.0086027012745504,1.1158458790330665,-1.7208914353108333,-1.4013279250962571,-1.7350215826718494,-0.7528092439315525,1,0,-1.0086027012745504,1,0
CSCD,1.3617046375733957,0.59859897356883,0.6865552228204822,-1.1940175105447206,0.5454104044217313,0,0,-0.39984896836659106,0.59859897356883,0.04480884449185048,0.155877572919717,0.13911451660002208,1.452184002599589,1,0,-0.39984896836659106,0,0
CSIQ,0.14157497050558135,0.07894160542407191,1.122838550211967,-0.11238766177479675,-0.4649358875013146,0,0,0.05055293165401142,0.07894160542407191,1.062018945945311,0.8949815339800689,0.7535048239279423,0.9096397719976668,1,0,0.05055293165401142,0,1
CSTE,-0.11025022137442224,0.27828151110909705,1.1924948984346355,0.5702155793230358,-0.1410992848930995,0,0,-0.41282584511621534,0.27828151110909705,1.185413703877429,0.943208343099464,1.1713545226289226,-0.7528092439315525,1,0,-0.41282584511621534,1,1
CTCT,0.1501425914311438,0.2699923400940244,-0.8778188090349845,0.14801071553913017,-1.5072745715889981,0,0,-0.025351958163778537,0.2699923400940244,-0.5347448278276343,-0.286969387644308,-0.6136058684291694,1.7048234807133442,0,1,-0.025351958163778537,0,1
CTP,2.01706700142195,1.8373093156263387,-1.1480320766578587,-0.4653957112119356,-1.6554264667376495,0,0,-1.3215736526106412,1.8373093156263387,-1.4459216499144822,-1.136411909483337,-1.288920349725398,-0.7528092439315525,0,1,-1.3215736526106412,0,0
CTRN,1.221308131411665,1.0608236724248794,-1.0908535476648242,-0.3645817777004486,-1.0218758039152718,0,1,-0.7251857767636667,1.0608236724248794,-0.7709294700052903,-0.5773379043136867,-1.0661653774559106,0.9512181139140561,0,0,-0.7251857767636667,0,1
CVGI,0.7526013112072288,-0.16856485497106852,0.7947952335960111,-1.4046259536591692,0.5000665271533103,0,0,0.09157441499724853,-0.16856485497106852,-0.12760658873169142,-0.15473488918360856,-0.0837326791399004,-0.7528092439315525,1,0,0.09157441499724853,1,1
CVI,-1.1903320189501916,-1.1581985711619018,3.060396700395304,0.20296257175663138,-0.41630620764866927,0,0,1.2627025700902548,-1.1581985711619018,3.276238191536466,2.7525644441546495,2.848000350576429,-0.7528092439315525,1,0,1.2627025700902548,0,1
CXO,-1.0342053886561824,-1.2115870272160647,-0.5970235339552583,-0.15197041592286975,0.1204173627595888,0,0,0.7958261131042393,-1.2115870272160647,0.25341844508963346,0.17561975229612126,0.2606913478611024,-0.7528092439315525,0,0,0.7958261131042393,1,1
CYNO,1.4396557264390448,0.6816247591972318,-0.5118833627031111,-1.1896919098567948,-1.1637329025050602,0,0,-0.38893366026020126,0.6816247591972318,-0.43498942575403277,-0.286969387644308,-0.5737199910209505,1.3941306938148732,1,0,-0.38893366026020126,0,1
CYTK,0.1613765201879051,0.22935407636829563,-0.20477291540262374,0.07260846746775498,-0.36953308126632606,0,0,-0.20675746619206034,0.22935407636829563,-1.593611834426628,-1.2209977026621306,-1.0905963976506525,0.9972950556316023,1,0,-0.20675746619206034,0,1
CZR,-1.6439132268209455,2.221453966037605,1.1753168597231354,5.73224998112897,2.3992566291622617,0,0,-1.942376974619452,2.221453966037605,0.6547702265781055,0.5729967966035692,0.34292999556175796,-0.7528092439315525,0,1,-1.942376974619452,0,1
DBTK,0.5063407786535976,0.11486238958811539,-0.16962810407933343,-0.6219128234259084,-0.8091995655733837,0,0,-0.29192288700154184,0.11486238958811539,0.3429412206385509,0.3523330949882061,0.40608484722420785,1.1069540869625647,0,1,-0.29192288700154184,0,1
DCIN,2.4625388450499694,1.912227733571995,-0.5539804084386903,-0.963192247280778,-2.0198458228363494,0,0,-2.140378370515391,1.912227733571995,-0.7378277721865083,-0.6141398206681972,-0.7480372352342788,-0.7528092439315525,0,1,-2.140378370515391,1,1
DCP,-0.8296576732431772,-1.4302239891666115,0.319447239887761,-0.8536696255615103,-1.4761847720128074,0,0,1.2492210123842051,-1.4302239891666115,0.3835010175679726,0.37653842448963193,0.45800235706126563,-0.7528092439315525,0,1,1.2492210123842051,1,0
DDMG,-0.31711292551787684,0.704703079403275,1.308611569293816,1.4982887711223036,-0.9017946272262002,0,0,-0.9834692556841649,0.704703079403275,2.1027385778275716,1.7234261018626786,1.8914744225390185,-0.7528092439315525,0,1,-0.9834692556841649,1,0
DDUP,-0.6417152594971026,0.13507450146111102,-0.9288975288034454,1.2300957993706758,-0.5481801454980686,0,0,0.008727133847507562,0.13507450146111102,0.11126311461078806,0.10915581748824907,0.049409645655053853,1.59034572448455,1,0,0.008727133847507562,0,1
DEEP,0.21819548814565654,-0.2941901045900568,0.20838201409551116,-0.7785182875207212,-0.5957181625378589,0,0,0.3334054188803183,-0.2941901045900568,-0.5175995313277013,-0.4791899440726256,-0.9074870783455392,-0.7528092439315525,0,0,0.3334054188803183,0,1
DEIX,0.2634182619008852,-0.18648820000068864,0.09047781302943499,-0.6890243237106121,0.4638191405974722,0,0,0.3165811557461398,-0.18648820000068864,-0.16129719970970074,-0.22378163861770284,-0.0596910862002443,-0.7528092439315525,1,0,0.3165811557461398,0,0
DEX,0.9158007057319268,-2.304591795206084,-0.39087438145049613,-5.083622747611411,-2.8041752212704694,0,0,2.255826113632468,-2.304591795206084,1.3313020544616716,1.2529868135077822,1.4262982024477535,-0.7528092439315525,1,0,2.255826113632468,1,1
DG,-2.6905824969220706,-1.7986984610409114,2.2447038803622448,1.9283382783215994,0.696851150248575,0,1,1.907657157391485,-1.7986984610409114,1.5314589578942104,1.2189443683408083,1.8090557971269474,-0.7528092439315525,0,0,1.907657157391485,1,1
DHX,-0.8526600770960563,-0.9338253032237356,0.4497926565796064,-0.020819658846629344,0.846749823935968,0,0,0.6929008009639145,-0.9338253032237356,0.9481047226467546,0.7905606754868065,1.2044575868686036,0.9972950556316023,0,1,0.6929008009639145,0,1
DIVX,-0.11266120891399856,-0.14669946302077036,-0.5118833627031111,-0.04025252710770712,-0.20644791710144741,0,0,0.28627778093918577,-0.14669946302077036,-0.034417696029233016,-0.04409475408087579,0.36305464889290584,1.7048234807133442,0,1,0.28627778093918577,0,1
DK,-0.5857843683348706,-0.2723058358375797,-0.5118833627031111,0.5421422652069102,-1.7664447245399681,0,1,0.3822712200538556,-0.2723058358375797,-0.05191444103495142,0.04074693433655393,-0.13666826193029244,0.8718436709704577,0,0,0.3822712200538556,0,1
DLB,-1.3678900483287686,-1.544568081899165,0.2647195602088796,-0.11300854344285462,-0.24144475803191742,0,0,1.5318064560780305,-1.544568081899165,0.7305471351710212,0.5450887938207984,0.9442193423031379,0.8054559612036911,0,0,1.5318064560780305,0,1
DM,0.2459870334406696,-0.6595878105881454,-0.5539804084386903,-1.3733094395864398,0.16158872094826188,0,0,0.5842506377760144,-0.6595878105881454,1.3695231026570494,1.1626407124488456,1.2670317709871406,-0.7528092439315525,1,0,0.5842506377760144,0,1
DMAN,0.19269318601766278,0.4236270281902672,-0.0029718657360901196,0.2989043197154905,-0.7995398734175808,0,0,-0.5190479276332696,0.4236270281902672,0.339034144218953,0.22105070716653324,0.27459596586771745,-0.7528092439315525,0,1,-0.5190479276332696,0,0
DMD,-1.1741754871012906,-0.11691652676370047,0.8771880864555305,1.7683302574164417,-0.5327891612903973,0,0,0.3253644531588437,-0.11691652676370047,1.6454805205816618,1.428635027694312,1.5996051010281476,1.2941251623265544,0,1,0.3253644531588437,0,1
DMED,1.8677800572197223,2.52748639250426,-0.3142506247528345,0.5839891934196183,0.5905023941340094,0,0,-2.3895127388366224,2.52748639250426,0.048046609257704424,0.0683518969164343,-0.0596910862002443,-0.7528092439315525,1,0,-2.3895127388366224,1,0
DMND,0.9492141807506017,0.4236270281902672,-1.6797908243867468,-0.8431223902345752,-1.0529396908148376,0,0,-0.0759625951651957,0.4236270281902672,-1.6087813085571665,-1.3481674500219318,-1.6327145115265822,1.2941251623265544,1,0,-0.0759625951651957,0,1
DNKN,-1.6026283343783385,-1.288926337391895,0.8771880864555305,0.7217138190762147,2.1842358872029184,0,1,1.371214513474847,-1.288926337391895,0.352580017778638,0.38854980057076144,0.1863334665355123,1.2104818893370937,0,0,1.371214513474847,0,1
DOLE,-1.247108659547914,-1.852665636816069,2.730439002332949,-0.8392656316694053,1.21921871265032,0,0,1.4267056959507876,-1.852665636816069,1.6874172265223364,1.4246826078793746,1.3145917490404495,-0.7528092439315525,0,0,1.4267056959507876,1,0
DPZ,-0.9715068731129994,-1.3920510833973454,-0.8778188090349845,-0.5507529693595606,-1.529010583759105,0,1,1.1468155335615347,-1.3920510833973454,-0.4445350855406181,-0.09506427344258236,-0.6798757517922632,-0.7528092439315525,0,0,1.1468155335615347,1,0
DRC,-1.2212508226927938,-1.5226389285308044,0.7522304046177434,-0.33384628550790735,-0.19820111609724997,0,0,1.6700310669706468,-1.5226389285308044,0.41444477496428306,0.34013777485002294,0.157386307312208,0.7232858900050497,1,0,1.6700310669706468,0,1
DRTX,0.733172972466871,0.11486238958811539,-0.10121588612299386,-0.962971923500547,-0.15043866742028583,0,0,-0.4961740947644787,0.11486238958811539,0.17226517424570464,0.08884302835804847,0.493051986014988,-0.7528092439315525,1,0,-0.4961740947644787,1,1
DSUP,0.6211815163271879,0.05267331608280334,0.6185478962043408,-0.8850980152001657,1.6202597701368797,0,0,-0.15693466270312026,0.05267331608280334,0.03321114946813536,0.04074693433655393,-0.2119564675399069,-0.7528092439315525,1,0,-0.15693466270312026,1,0
DSW,-0.3875733495119756,-0.7160262760507753,0.12064124709058603,-0.45407327932858127,-0.8289290483696679,0,1,0.9041974008430953,-0.7160262760507753,0.2735669682581814,0.155877572919717,-0.004517741862963146,1.5404761470925106,0,0,0.9041974008430953,0,0
DTSI,1.1013069312022155,1.0646539125785242,-0.39087438145049613,-0.1864461508372539,0.9116855355974536,0,0,-0.5302126764286512,1.0646539125785242,-0.8819662794751507,-0.550134914708869,-0.9018078571289604,1.2941251623265544,0,0,-0.5302126764286512,0,1
DVAX,0.3211244078289152,0.4236270281902672,-0.16962810407933343,0.10023205982970386,0.16573950904779608,0,0,-0.9088738058313726,0.4236270281902672,-2.2689661261688063,-1.5262840533159654,-1.302299160044937,-0.7528092439315525,1,0,-0.9088738058313726,1,1
DVOX,1.5636849979816299,-0.18648820000068864,0.2647195602088796,-2.6009916330824363,-0.9999951928553555,0,0,0.25089109143842403,-0.18648820000068864,0.5924926247857891,0.5281885724515345,0.4771840778267854,-0.7528092439315525,0,1,0.25089109143842403,1,0
DVR,-1.1976415006797496,-1.284697543919246,-0.0029718657360901196,0.012684182704393848,0.2623928079595882,0,0,0.9814252312112522,-1.284697543919246,-0.9719770508967953,-0.7579425345949365,-0.9418489862301218,-0.7528092439315525,0,0,0.9814252312112522,1,0
DWA,-1.453356550237267,-1.607814958606567,-0.10121588612299386,-0.06633497380726996,-1.686352096426915,0,0,2.035580158630111,-1.607814958606567,0.2391104428888789,0.14262328433122767,0.15009435845254432,1.452184002599589,0,1,2.035580158630111,0,1
DWRE,0.10840621684067267,0.5461003588466772,0.4497926565796064,0.6016212247175512,-1.0254897426671028,0,0,-0.22623282269382602,0.5461003588466772,0.699013565654237,0.5840708535543562,0.7478256027113634,1.530999653078545,0,1,-0.22623282269382602,0,1
DWRI,1.1277896909108194,0.968514830165585,-1.1480320766578587,-0.35369642834331017,-1.1948233257744538,0,1,-0.8180505454045608,0.968514830165585,-0.9139856181927366,-0.5682328688551938,-1.2492278338326948,1.048797997211442,0,0,-0.8180505454045608,0,1
DXCM,0.2421571155447879,0.7703857749924392,-2.7903394984091365,0.7027193361617575,0.015152233021630263,0,0,-0.6790381305048708,0.7703857749924392,-2.993801383959552,-2.203478706251247,-2.632025226553786,-0.7528092439315525,1,0,-0.6790381305048708,1,0
DYP,-0.0339799822914189,0.321451644533016,1.752035029754425,0.5103706231330398,0.6867528175166044,0,0,-0.7069328895619853,0.321451644533016,1.4806796501428483,1.372746339901414,1.1135165054207823,-0.7528092439315525,1,0,-0.7069328895619853,1,0
EBS,0.13464289153274503,0.6816247591972318,1.1050213196114465,0.7481663947707531,-1.666909874746812,0,0,-0.5745083306953673,0.6816247591972318,0.626670511172616,0.3825516498014718,0.848040784807192,-0.7528092439315525,1,0,-0.5745083306953673,1,0
ECHO,0.4452549334376906,0.4956819030281093,-0.6861251098825548,0.011052007644929692,-2.5680709408377558,1,0,-0.32579138883804193,0.4956819030281093,0.0362317144926328,0.2081595623390217,0.16102394913677506,-0.7528092439315525,0,0,-0.32579138883804193,0,1
ECYT,0.12171425171221471,-0.5645271985424865,-0.03516318614619789,-1.0348522905678728,0.016384693464207983,0,0,-0.38893366026020126,-0.5645271985424865,-0.19340997500681895,-0.16989889069329364,-0.12025506057929577,-0.7528092439315525,1,0,-0.38893366026020126,1,1
EDG,-0.40088575650056457,-0.7982536017503963,1.0505530478665526,-0.559396881612672,2.2352168449702057,0,0,0.41359192900479563,-0.7982536017503963,1.4732285704451096,1.1140081789161818,1.409117470819583,-0.7528092439315525,0,0,0.41359192900479563,1,0
EDMC,-1.7649604556093201,-1.1581985711619018,0.8157281029114799,1.2252357957267805,0.7801900859543713,0,0,1.2076706421876433,-1.1581985711619018,0.5934225032291723,0.5111695848500705,0.4644133982164855,-0.7528092439315525,0,1,1.2076706421876433,1,1
EEEE,-0.40786461945244834,-0.7982536017503963,0.2922788626959703,-0.5480192760395654,-0.5295975792598122,0,0,0.41359192900479563,-0.7982536017503963,-0.11919242917868617,-0.05854273071627048,-0.0596910862002443,-0.7528092439315525,0,1,0.41359192900479563,1,1
EGLT,0.4975920346422807,0.3119997730072039,0.2647195602088796,-0.32702056812606267,-0.9047172104963065,0,0,-0.08851321936618219,0.3119997730072039,-0.28568297307305224,-0.14719046467016295,-0.2984917101796891,0.5366786291677739,1,0,-0.08851321936618219,0,0
ELOQ,-0.05993105964756201,3.6056868358574574,0.9944903583910503,4.660864571679275,-1.1796890395898398,0,0,-2.5246574081394786,3.6056868358574574,1.185413703877429,0.9479802863021976,1.2601595032343134,1.0769526579333626,0,1,-2.5246574081394786,0,1
EM,-1.260724689199428,-1.3656807390368546,0.8771880864555305,-0.008435170722683034,-0.8813572272930065,0,0,1.2282423028702538,-1.3656807390368546,0.7637746591323699,0.5950947332716218,0.9442193423031379,0.8903072165426331,0,1,1.2282423028702538,0,1
EMAG,0.5627015070302388,0.6816247591972318,-0.5118833627031111,0.09071871318872499,-0.28639193815062514,0,0,-0.5345878130909807,0.6816247591972318,-0.09118453851111315,0.047678941661886194,-0.1243477974783388,-0.7528092439315525,0,1,-0.5345878130909807,1,1
ENPH,-0.31062782151738905,-0.1273788421918026,-0.03516318614619789,0.305947988157051,-0.210541550703852,0,0,-0.7267319943223265,-0.1273788421918026,0.3488929401198098,-0.07308186270677908,0.6815249508626446,-0.7528092439315525,1,0,-0.7267319943223265,1,1
ENSG,0.5099135053573836,1.0046654659049115,0.4497926565796064,0.6097441175656941,-0.14003040691976684,0,0,-0.5503686365842132,1.0046654659049115,0.9840034216970286,0.8557176667612886,0.6103213242295324,-0.7528092439315525,0,1,-0.5503686365842132,1,0
ENTA,0.7645073769242368,1.0046654659049115,1.863639711536065,0.2274621248223661,-1.5666519300669035,0,0,-0.6862825933032697,1.0046654659049115,0.8845148034340125,0.670897781053019,0.5708475098705771,-0.7528092439315525,1,0,-0.6862825933032697,1,1
ENTR,-0.9539120542880618,0.026955655602019058,-0.7322800776395547,1.5993782765798057,0.3266985095272806,0,0,-0.8431837415236568,0.026955655602019058,0.13927673657947182,0.1158877025510686,0.2431959480290721,-0.7528092439315525,1,0,-0.8431837415236568,1,1
ENV,-0.010762889014339472,0.20952225255391982,-0.2405746769905158,0.31442144523855775,-0.03511743343553846,0,0,-0.5663979871758194,0.20952225255391982,-0.016330705422519944,-0.08038600929758469,0.05321540167336994,-0.7528092439315525,0,1,-0.5663979871758194,1,1
EPAM,-0.3660221284329613,0.4236270281902672,0.9754321068424359,1.1870823369532078,-0.3279307214679675,0,0,-0.430484030456763,0.4236270281902672,0.18870731312204161,0.13596794195393666,0.5056708338491117,-0.7528092439315525,0,1,-0.430484030456763,1,1
EPOC,0.3988084560082426,0.5826212411909785,0.4497926565796064,0.2030083226044824,-0.3400896482006631,0,0,-0.25247699879550994,0.5826212411909785,0.9464900550696473,0.7803826940811485,0.8261313522704391,1.3417452656146882,0,1,-0.25247699879550994,0,1
ERII,-0.5497267542319788,-0.7103306856882815,-0.8778188090349845,-0.17958155370591347,-1.2126859066303077,0,0,0.08093855305519508,-0.7103306856882815,-0.15979018742722778,-0.008365491841233669,-0.11209056922152222,0.8372660372385853,1,0,0.08093855305519508,0,1
ETRM,0.8067083982691926,0.6816247591972318,-2.2054302746495753,-0.27431276004140137,0.5907593251761183,0,0,-1.028758411958823,0.6816247591972318,-1.3275615422490135,-1.0551186980518008,-1.2492278338326948,-0.7528092439315525,1,0,-1.028758411958823,1,1
EVVV,-0.5741552368208127,-0.4858485119448801,0.6185478962043408,0.20303453903045043,1.1751681665635945,0,0,0.4118014193644898,-0.4858485119448801,0.5217501897309271,0.48828964678991904,0.7956738665501162,-0.7528092439315525,1,0,0.4118014193644898,1,1
EXA,1.0914041107839212,0.36657360221759183,1.463158145732473,-1.1307072726665843,-0.07146180202448034,0,0,-0.5745083306953673,0.36657360221759183,1.1093848861404143,0.8057495844162494,1.0417068126277333,-0.7528092439315525,0,1,-0.5745083306953673,1,0
EXAM,0.0037147896515087138,-0.31141352246123666,0.09047781302943499,-0.46853159987659315,0.6292158187475554,0,0,0.4123574319143191,-0.31141352246123666,0.28494805264331724,0.32172700718807823,0.616336721354873,-0.7528092439315525,0,1,0.4123574319143191,1,1
