,principal component 1,principal component 2,principal component 3,principal component 1_2,principal component 2_2,principal component 3_2,Y1,Y2
219,-0.47376237201521926,0.19889570323839284,0.0038599444714714415,-0.424954529475857,-0.3183081107265904,-0.0034137543698811615,0,1
220,-0.015609166017223187,-0.011343185179631725,-0.02804206843182945,-0.012875744386507524,0.0829054108993075,-0.039711496673760185,0,0
221,0.1366710703143783,-0.1629893889792017,0.007471343942990467,-0.050562423328103234,0.2103147624863345,0.03392054932979837,1,0
222,-0.24749363850385664,0.026442908864209823,0.012364460919394346,-0.15516505017408921,-0.05510246731448277,-0.0036764327156371696,0,1
223,0.05457284115756707,-0.11683014149088691,0.03304929872046386,0.12427602764257349,0.04995351479596612,-0.050804813555531625,0,1
224,-0.17319009018914705,0.11438366025727886,0.03369936392245809,-0.13010489390699537,-0.0706278355959159,-0.007214408221114936,0,1
225,-0.19601072646794743,0.03857044113391102,-0.01576304108948234,-0.13289100089690006,-0.01837696131353296,0.007916910607066844,1,1
226,0.07543641240867824,-0.07126040753788758,-0.07967067106287898,0.049890612411350004,0.08532993046244107,-0.008578772556466215,0,1
227,-0.007079597245362221,0.011738947743404409,-0.04386677543088648,0.011748722524204454,0.029131811111303252,-0.0023724984198570326,1,1
228,0.34439950057921315,0.06280184016931366,-0.14987004086211247,-0.08166356376176914,0.1783064894284764,0.0321865409852657,1,1
229,-0.006196251718376017,-0.052154214713080974,0.04214412515492048,0.06625652121811743,-0.046929790713491015,-0.020503485040907717,0,0
230,-0.13285765542821762,-0.021630405166565246,0.035964936611355074,0.022305334938864635,-0.11249807363433564,-0.045490799775247365,0,1
231,-0.06244305493708592,0.06004975528757508,0.03361495365402779,-0.033640580970425,0.023078688592837033,-0.015285744237610767,0,1
232,-0.047259524111473536,0.035690596958338365,-0.03067958071695892,0.012032958607672636,-0.013948671038066702,0.14085931806765126,1,0
233,-0.25060792680756283,0.016584010325969997,0.007271825490155164,-0.18339874553782054,-0.01189614703490312,0.015184031302333676,1,1
234,-0.16597665422788224,-0.02804964086643117,0.012185102164849523,-0.09486845097196844,0.01586897493721061,-0.0004675127042276068,0,1
235,0.04759382236992552,0.07471554642491153,-0.08021598379021305,0.09403057199711237,-0.05901836758537678,-0.026244168832177853,1,0
236,-0.12208207626795985,-0.0026626176359121423,0.019629646791921338,-0.013236058142314587,-0.05537290064803935,-0.012359187489503723,0,1
237,-0.16665796581305198,0.03381096376986047,-0.0254951960489947,-0.1104534788780116,-0.017453088338018667,-0.016919442805299348,0,0
238,0.09982591211521276,0.048424830387814664,-0.07782154205599033,-0.11538707425706411,0.12215029206039393,-0.008439907426488494,0,1
239,-0.3279386894884427,0.09809312904048052,-0.0033374636302037257,-0.2635677528807702,-0.12493592101052493,0.002943318509312553,1,1
240,0.0730532183858687,-0.06684680702222746,0.03065147621426988,-0.055024249672497166,0.07678391211247065,0.3872916882413957,1,0
241,0.025319878284553083,-0.1258014925521313,0.0057763028874809105,0.09719176864985665,0.029319769329697744,-0.028704309011234913,0,1
242,-0.20950549905476468,0.0806135843174299,-0.006521743790244833,-0.16071506184230383,-0.07643791484917681,-0.0026255763349372074,0,1
243,-0.03935426738686097,0.023438405310290376,-0.04794004948251012,-0.02388703860863609,0.026218862302120484,-0.02317947062584946,1,0
244,0.6351708274016227,0.21465679335028012,0.08561584069105432,0.3722400575576235,-0.06820341166436356,-0.15176046924529787,0,1
245,-0.17780499741464062,-0.03834438805918785,0.00441973446621424,-0.00827710208477787,-0.1138498299377214,-0.02194288537228946,1,0
246,-0.0989169830370046,0.0480101076826287,-0.009000285342210923,-0.09229382667085814,-0.027886052362493474,0.001410744828883428,1,1
247,-0.22186262698030607,0.06714715247510006,-0.026372053916243303,-0.13089674665260181,-0.07536022632188809,0.08213375138857873,1,0
248,0.0032834221768726466,-0.10648259456591755,0.019390362880446804,0.07207542404131718,0.055411310257154595,-0.014532204357888105,0,1
249,0.21221856337064757,0.16982162665013378,0.08137919213815199,0.12848095392972422,-0.029340908528266225,-0.025735071097760256,1,1
250,-0.21532143801582504,0.050192077228750645,-0.007040542123652451,-0.15963048125237672,-0.04122487109649679,0.007624708643110808,1,1
251,-0.05672763910053458,-0.06861719421320513,0.03244849802795749,-0.0038513922461038594,0.06307764047913836,-0.018632429167487023,1,0
252,0.27769696177672226,0.10131315017981748,0.31426154380472604,0.23778054256009803,-0.15416168995541313,-0.08393419569770406,0,1
253,0.2699378351128183,-0.23923907113219722,0.06858150391655123,-0.052590336086676966,0.2024717134521791,0.03316011895980801,1,0
254,-0.043637485341913654,-0.12226291047260661,0.01928260113655759,0.08003296711409168,0.032706606264961545,-0.009807435158102916,1,0
255,-0.1255801322967217,0.010597871750623608,-0.01618280886588431,-0.08757247988546193,0.02187679370643724,0.008678934836425655,1,0
256,0.357914557749082,0.18447034092925102,0.1313705745151757,0.22375300160235095,0.002578803445222767,-0.03244168571439005,1,0
257,-0.3677393022215969,0.12569273415609553,-0.00020793734265829293,-0.3042707845251995,-0.1773630219653726,0.004023956056426531,1,0
258,-0.40899079760837864,0.1418009088005865,0.006176789021836217,-0.34705623474253616,-0.2187685166152184,0.001206119438640242,0,1
259,-0.1336948656874751,-0.00043917536938864384,-0.014242546464774353,-0.06903934634115709,0.031242477628421337,0.08235001511134431,0,0
260,0.30112448980886297,-0.24423354113963847,-0.010021727497364026,-0.023284683284036874,0.2534621269424799,0.037136737306676194,1,1
261,0.5206518544188116,0.11051250665039068,-0.20718613583245973,-0.05387445924386192,0.21801505037326638,0.03498529316889291,1,1
262,0.06111480925080393,-0.04055945065816012,0.08426685565546306,-0.13129331121800858,0.0870576040663961,0.024901460512373574,1,1
263,-0.08145119465083514,0.0026291301724342664,0.05704347840845797,0.0021303562487791482,-0.10254817254523277,-0.029537327165624946,0,0
264,0.15589804576350028,-0.01563557646604877,-0.03256076518856511,0.1440190394123718,0.06810883989151129,-0.012370235879049306,1,1
265,0.001763683023397351,0.02969178426881504,-0.07979809164931916,-0.0034563960567621636,-0.05043663494021342,-0.012991170459842123,1,1
266,0.19456738023323372,-0.16518748149682716,0.051409569422890336,0.24341181445911558,0.01953452575128151,-0.08074383157681367,0,1
267,-0.3411997579737718,0.09461480918484924,0.009082383491279147,-0.2751553593448903,-0.11989668814294539,0.008867823080350511,0,1
268,0.33757434365686395,0.148740723641194,-0.12263803982086223,0.42803278686504004,-0.17169957663785373,0.41624240646186444,0,1
269,-0.03971597677494672,-0.057746791899766114,0.03212756181501017,0.0065241633123513335,0.035391720170841565,-0.020280797757895024,0,1
270,0.1046437603016791,-0.10746933239060197,0.09463327488741577,0.37428937357110026,-0.1802743647363043,-0.07858259168713409,1,1
271,-0.08542615463342192,-0.037535786071393074,0.02992457658722228,0.010746805736403615,0.029238162803665327,-0.04144745933513993,0,0
272,-0.023989079403104557,0.14169618347962457,0.06342408452316076,-0.03426828762322488,-0.04922782282151502,-0.008995931800804116,1,1
273,0.3581975158431763,0.06641777838151744,-0.17448473080030413,0.3141843484137204,-0.09417643332773326,-0.058794178498231875,1,0
274,-0.05751565332428148,0.06419297808335471,-0.059281900388742294,-0.0030549345061942797,-0.05473430083705454,-0.04110364827532581,0,1
275,-0.05165738823477888,0.06285011130529254,-0.05703006185651047,0.015028342547829905,-0.04427510022120387,-0.06414517789662949,0,1
276,0.04494592228576648,-0.05203478365058126,0.08851741240170463,0.09950502066029826,-0.03962168502253606,-0.023190528975208187,0,1
277,0.07042163191779445,-0.04697329366308901,-0.07004960036684885,0.10364098475246795,0.06941669854248533,0.16400966365707007,1,0
278,0.08775089944831334,-0.09525831043023023,0.03813779213626142,-0.08300247499629894,0.16197685182813903,0.03043030147255508,1,1
279,-0.010290045520663737,0.025628041887847067,-0.032929505024766235,0.033306966737344866,0.07816981677329995,-0.06013081281111266,0,1
280,-0.06362291451411067,0.07064919783854695,-0.046393462782383245,0.004005461972293399,-0.05389926141230078,0.15080356042271226,1,1
281,-0.144291565452626,0.04167830936419974,-0.014215244302149438,-0.09198884363498712,0.013224922097071982,-0.022389427570639383,0,1
282,-0.3288905275499713,0.08855768908661112,0.00245624144365341,-0.2600406795085703,-0.10938370893751367,0.009249564663251173,1,1
283,-0.22743113786569044,0.001834310678409971,0.009027489865309674,-0.16332850586052766,0.013113966630830384,0.015450247435011142,0,1
284,-0.041594471906097004,-0.010601688379395246,0.041013015808736245,0.12247866466858259,-0.11865661378193261,-0.03868423581356477,0,1
285,-0.11942857929424582,0.011595999622932894,0.037321506479397346,-0.039937646312232955,-0.03396240340546478,-0.03351622106835846,1,1
286,0.2827296740530396,0.07604794007704255,-0.14936755124013845,0.2509010206347395,-0.07682494117657072,-0.04817342757473265,1,1
287,0.24710732750185788,-0.07949146468640832,-0.18171308441510445,0.21572445422129607,-0.000985629398275056,-0.0581099653947972,0,1
288,-0.015679204698917752,-0.09487137379529056,0.02871057656654262,0.04844380342386038,0.0708781394626413,2.4422859320142873e-05,1,0
289,0.8278403565447315,0.3336523482550939,-0.2948960670276581,-0.06900087964037228,0.4314274629122356,-0.10055598658109045,0,0
290,0.6130558447053863,-0.48321592410648445,-0.05755062116539202,0.32868155892018597,0.34949299840704096,-0.012382260416673667,0,1
291,-0.03838709111688356,-0.1047896709760437,-0.016518275132200187,-0.023530425385974687,0.0621909132871998,0.00730322916356438,1,0
292,-0.07247940942474201,-0.045825448076938,0.037291774288288726,0.04289305552658581,-0.027392327483643595,-0.03351026262219647,0,1
293,-0.12979897507553972,-0.036636264348266355,0.014441538618358582,-0.04849158295930268,-0.00471830858361258,-0.00014304287851317938,1,0
294,-0.09849157633141052,-0.054571115721251374,0.02003213685855925,0.05051897031685565,-0.08512051869968378,-0.02410769143488148,1,1
295,0.5393279597338534,0.27053720292703054,-0.27921905922715723,-0.07240728185348684,0.19079767351208143,0.033036074277405354,1,0
296,-0.13464366498197722,0.05748070927428333,-0.03712579456690854,-0.08569849612994986,-0.05522277863411494,-0.003678437303188726,1,0
297,-0.04101149186553124,-0.08795415229314166,0.03584324685980224,0.12022756734267162,-0.10173654795805871,-0.034912421758183314,1,1
298,-0.09143532413659955,-0.03944600628349993,0.021859793364246274,0.0387231914727111,-0.01419459122193566,0.11692104140210133,0,1
299,-0.24817784225372783,0.07444743312219375,-0.02189913549465074,-0.18515525403877114,-0.09211066499861371,0.00279877888463121,1,1
300,-0.24070292108307,0.12246338034768746,-0.03892723880815272,-0.15509606058379624,-0.14537703061323395,-0.016875533080431153,0,1
301,0.09292123865119137,-0.09133986403559806,0.024688148322795138,0.1413021619837752,-0.0692168927902298,-0.033343432678515326,1,0
302,-0.24686028535943438,0.1036487963634066,-0.01443297545906572,-0.1602832618949761,-0.1030533588495938,-0.041121315803792725,0,1
303,0.20225995367485222,-0.11057861489657239,0.09307400062026015,0.24623660553064525,-8.414187400137834e-05,-0.03527723033344118,0,1
304,1.1896934273831576,0.25721350451058617,-0.5676175742267359,-0.009544327545919584,0.31550498189919873,0.04329024359177409,1,0
305,-0.10633668783759825,0.03419752761397847,-0.03447879289037062,-0.058635786375162244,-0.016070919848960846,-0.01922762763881382,0,1
306,0.13515643106379652,-0.028841736926466528,-0.06957374488508991,0.1060883446681393,0.0470412885873665,-0.03275311727340226,0,1
307,0.34258713430130344,-0.0727609859606356,-0.08566544102015286,0.173711538943201,0.13311094162463985,-0.04976611376022409,1,1
308,-0.1933913536560045,0.04527064860090891,-0.011104137200220292,-0.1342685928229344,-0.012781792845146283,-0.013865648789414781,0,1
309,0.106414278087107,-0.06944535187941886,0.07278650015793106,0.21209024925183442,-0.06034328660851157,-0.0664442968999734,0,1
310,-0.20813186613310092,-0.006490301353273835,-0.010746044282688763,-0.1613509201060786,-0.040725219276597814,0.008001755987715655,1,1
311,-0.25279509569599823,0.032150592718677956,0.012750417090605861,-0.14274395404743453,-0.07283372998548406,-0.011649152847830834,0,1
312,-0.10899732755285435,0.06800622372986007,-0.03914514257032258,0.008207921061942116,-0.04188166392392687,0.1188270654188523,0,0
313,-0.1150695795044115,-0.0257158453481932,0.028390708899815018,-0.011224992782166265,-0.04408208034910787,-0.01077660431713366,1,1
314,0.3301558042109968,0.057381953300554595,-0.07866861310035944,-0.016757910644298712,0.26427651483610354,-0.039611687245921366,0,1
315,-0.014136617130561425,0.02837794407205443,-0.04324055702442506,0.04607406796566161,-0.008005225003398345,0.157341733632108,0,1
316,-0.12083798051961571,-0.020114999807243145,0.018052009198041643,-0.07282363278649095,0.012278106036892738,-0.01275182111024562,1,0
317,-0.2568994501089301,0.04420092328376184,0.022708727953460135,-0.194923395565432,-0.05149122801197721,0.0036633971792813546,1,1
318,-0.01408825722411271,0.01684541523845747,-0.04458823772342987,0.003202970602960499,0.0048848470612047395,-0.005110403382068841,1,1
319,-0.17072478759361645,0.04807292040219406,-0.015352273262256846,-0.12276423555358763,-0.030409315303533326,-0.0015336532257721424,0,1
320,-0.057463651758222524,-0.05025635562065927,0.027440181587110802,-0.140168846781558,0.08725618881362368,0.02545628170030545,1,1
321,-0.14283371320531235,-0.01587997402575616,0.013375333987890295,-0.060463079992672086,-0.03997192129739377,-0.004137764485176478,1,0
322,0.11527762313532149,-0.2069880759366092,0.045654954371445684,0.039770726237482026,0.2800338876625797,-0.3327170558062785,0,0
323,-0.0440674299892146,-0.038724990113576066,0.027671250091869857,0.10147460159361635,-0.0790115341439898,0.20061092082050208,1,1
324,-0.19522147527424152,0.009078524699797794,0.03254717208492773,-0.2101563037546011,-0.01431320182242127,0.01823182940635467,1,1
325,0.08926730573010525,-0.10648870508813278,0.04200801698384141,-0.08938988479744536,0.1568517283181941,0.03023709919211346,1,1
326,1.1760350083692308,0.6064032195467602,0.3075100482743334,0.0016376195429735117,0.28921095025312665,-0.012143983805713514,0,1
327,-0.337272347489221,0.10785110497177836,-0.0030374304769793118,-0.26960744547004883,-0.1434494716035308,0.001753271294533178,0,1
328,0.1278917365708037,-0.0277017700103908,-0.05727434621009056,0.0481381532629177,0.04328198145870984,-0.0046193877910977905,1,1
329,-0.09483832753655774,0.09628895388516348,-0.05755138017483673,-0.026159711521848577,-0.09119747100172577,-0.03265826236554547,0,0
330,0.013276876472129337,-0.07071170553984683,0.04157294080630048,-0.1252527683336586,0.10159372147937897,0.026173911950127974,1,1
331,0.14929702636009154,0.06473323162869164,-0.08365711088935492,-0.08163482084980461,0.17375330511290243,0.004912588764093809,0,1
332,0.1325681914064629,0.14905239410926038,-0.12401925926583213,-0.046346690953308976,0.08039926637844169,0.4012829706384876,0,1
333,0.5706187935272761,0.043632790085960826,-0.21779386653130306,-0.039044776269972485,0.24175846824882463,0.03676597105683167,1,1
334,-0.0065651700555136175,0.06848133470708509,-0.06782259621226888,0.02873514451415956,-0.0479788528808563,-0.016515328163210365,0,1
335,-0.22207440324024338,0.010950986776707841,0.016989091898927916,-0.13535582239885108,-0.024456224345589805,-0.0037650765989616286,0,1
336,0.2532124341840887,-0.18462849112749544,0.06975341571779235,0.2571608433172254,0.03734149902564402,-0.03088464915126124,1,0
337,-0.26031861964147013,0.07813752651766993,-0.0238838747970992,-0.21028560186451217,-0.10916017023053944,0.0011124331486022875,0,1
338,-0.18993007940037612,-0.016009005237930553,0.007414850161966179,-0.11765232224925268,0.01132360742894819,0.01080256816178449,1,0
339,0.004340652289293912,-0.09376486258666775,0.00758350742345173,0.11082562241287534,-7.37519559104678e-05,-0.03661549149641667,0,1
340,-0.22624778603305712,0.03415187590638128,-0.008176859997964586,-0.16760928108975826,-0.014504132121649567,0.005666647885529174,1,1
341,-0.21460727399148044,0.050147493348230994,-0.005766506424257121,-0.15184355215800188,-0.022930706019824096,-0.000925417284239294,1,0
342,-0.10822341119114116,0.09443931089817086,-0.07117392696830266,-0.026531667845869092,-0.09106193166989794,-0.016450618469139946,0,1
343,-0.16573798530353553,0.11869830714160785,-0.0439693355964896,-0.0832151854019337,-0.11068777140615103,-0.0174333303744746,0,1
344,-0.1566288247523252,0.05960925724254294,0.024489896677474175,-0.10839409699985501,-0.006221054149026467,-0.00374778805930988,0,0
345,0.22377026587644275,-0.16619542791416977,-0.0007797693016256265,-0.09613997851219154,0.1452342802896079,0.0293354750893149,1,0
346,-0.37401795728755555,0.12404385317985941,0.001956592527727137,-0.30780829202608434,-0.17415440006280974,0.0023022459139187676,0,1
347,-0.19754554911942,0.060787054601315525,-0.01440641732957607,-0.15389345752426917,-0.054508516040078815,0.004854809867198555,1,0
348,-0.23169169844285095,0.012033660138153428,-0.000702496300124217,-0.16829375104859814,-0.05333346327367132,0.006881971066468641,1,0
349,0.000604816530744275,-0.13561988446665546,0.024464510753021366,0.1473675661534729,-0.018713239788870347,-0.02599200241021332,1,0
350,-0.30932425662251506,0.09107551029194469,-0.009749389891026482,-0.2511250451269411,-0.12491862435196786,0.005737910015843804,1,0
351,-0.01819098340075742,-0.03579162881244056,0.03648781829288501,0.08248857993918751,-0.08880073610370624,-0.029025608940675327,1,1
352,-0.10013050029415761,0.010678280084130564,-0.014368600565718603,-0.05607443718268055,0.033494044151297954,0.006581663098552529,0,1
353,0.10432972384708833,-0.051648066727713146,0.09580439505408225,-0.12052679039900542,0.11043458947672508,0.026884695272389417,1,0
354,0.061581910039311294,-0.14094068622394948,0.02002352891402655,0.12944143775809724,-0.024238775203491925,-0.04735319543741315,0,1
355,-0.07717194257235915,-0.03398297718210851,0.014377245607669287,0.06544760616472786,-0.1623848052051964,-0.037962568563838575,1,0
356,-0.2502222134984514,0.0256191963964833,0.01571559046706106,-0.16416161897221357,-0.06127356269347762,0.005130051890251953,1,0
357,-0.05487585059146907,-0.006008916989950764,-0.03689197913295348,-0.015221693453981227,0.04712872391678532,-0.005123773502078208,0,1
358,0.21671602103090884,-0.02038750642395055,-0.14583628715786387,0.1479919817221005,-0.02214908946895755,-0.02707731289917214,1,0
359,0.14927339972924428,-0.017379390284267826,-0.0718680807387416,0.14267569349376097,0.06541539677026423,-0.05538019318584105,0,0
360,0.4721844348773859,-0.12723461753085313,-0.12212422139650944,0.3371595364688641,0.1439087613383258,-0.024249209465160328,1,0
361,-0.11063211336104137,0.0314920529419974,-0.01780529966124097,-0.07860083061234674,-0.006821787484027699,0.0031122917265342244,1,1
362,0.18973421451808514,-0.051265935092021285,0.10921561340454077,-0.11247491914453804,0.1146591213356309,0.026876750334502316,1,1
363,0.0487543621903194,-0.004617182725996487,-0.10866254991105578,0.08591474780880545,-0.0043225879692441625,-0.016565537252799932,1,1
364,0.29343499032479803,-0.1768335106094902,0.10733280650373152,-0.04253161320921584,0.22021787781566735,0.034552528842643246,1,1
365,0.05550659011570273,0.043122507811876765,-0.05946547570999622,-0.12933044648070763,0.10791578290636583,0.02712958355257144,1,1
366,0.09580111971583062,-0.019155330355990718,-0.0671171892058482,0.07693492115916314,0.04444885583495028,-0.007909635246306682,1,1
367,-0.04891206732118144,-0.05758870635905838,0.012827511079577702,-0.006100116651355131,-0.0036236682738543186,-0.005075868130382898,0,0
368,-0.0754222526563529,-0.11834536272050308,-0.028827028621201328,-0.14477655361930508,0.07828214221432345,0.02472342434071178,1,1
369,-0.2696117171768949,0.07898626926282369,-0.004809865440754515,-0.21684625412165526,-0.09234745901351757,0.0036168641431452903,0,1
370,-0.14824447671751342,0.05701220767964632,-0.03266822768436828,-0.07464341228937957,-0.03567847784004328,-0.040565385829083776,0,1
371,-0.04519678835729769,0.05663222540134557,-0.030963673796712905,0.010549471233757844,-0.02425879072394889,-0.03700708053298246,0,1
372,-0.23887514174119198,0.025208112037889367,0.010569268723786817,-0.14767352355135957,-0.050446437655462105,-0.01821783567936614,0,1
373,-0.14492495134705013,0.017329752663020965,0.05090657580843609,-0.05216087127174056,-0.08121121632130363,-0.011464077657304037,0,1
374,-0.16091627411929027,0.0021467519590699273,-0.00015343709037071658,-0.050050452498453135,-0.17149903187928325,-0.025789175940928773,1,1
375,-0.11931779776245674,0.15906587067141986,-0.057649957484000786,-0.056263633373756755,-0.11200987624780899,-0.057841753604567246,0,0
376,0.018593282549831287,-0.12060108108753174,0.03104403686692734,0.04796433881412826,0.11428880662117426,0.006870300559192554,1,1
377,0.04024553795919783,0.026665427665991892,-0.04093693264628253,0.07826326123199838,0.026422724587127903,-0.010823417797182551,1,1
378,-0.17499272038426048,0.0425676100922731,-0.011569183473936212,-0.11781767496011158,-0.001997165349993081,-0.00494903792862743,1,1
379,0.06072998668973026,-0.11531972920023668,0.0715430130574857,0.1016854526822479,0.07531006426345593,-0.019326312656253005,0,1
380,-0.14331945567759316,-0.003980687523305348,-0.001036815712055108,-0.10189977592236857,0.06326325283310318,0.00815702596072793,1,1
381,-0.07051479733797084,-0.059613338834157835,0.010792009279393104,0.016463175728011117,-0.0008738850819925538,-0.0382832498433972,0,1
382,0.33925348415164697,0.16446298208593374,0.1316905038422077,-0.029796507305935593,0.24070541698869416,-0.011694165895318714,0,1
383,-0.11011382644292701,-0.059694699214516304,0.007475195631123527,-0.05154301192100281,0.06363734784927388,-0.005329833606083724,1,0
384,-0.093321402028327,-0.04958390458536431,0.009894977069454237,-0.042725340924814566,0.017957348375183677,-0.004355545974367624,0,1
385,-0.012456719899617202,0.01210315618576414,-0.028154928033333606,0.008539769723182067,0.07705564826419417,-0.03474758180995122,0,0
386,-0.044125354426798845,0.03906738166679205,-0.05143286031153305,0.0008417424689874229,-0.023103890203262513,-0.040591173398703315,0,1
387,-0.15514469613879336,-0.02309223110255591,0.022347788528801024,-0.005116387857066037,-0.09999701252019902,-0.019725781100191644,1,1
388,-0.25626693893009866,0.04627046012787049,0.01917181077142406,-0.13359682625641095,-0.07290595241539896,-0.07687538130582308,0,1
389,0.16286138837829509,0.18121635675211417,-0.15988743375512676,-0.1576937407161559,0.07223142239326645,0.024817874978515522,1,1
390,-0.28179163020743064,0.057524692293854665,0.015518037278803617,-0.19458210128818954,-0.0896518145239986,-0.0020392231600091706,0,1
391,0.1016268844794287,-0.1338474828934168,0.059599255625854726,0.17040273698204575,0.021802271430768884,-0.022299156038382263,1,0
392,0.06993431765352728,-0.05129992580670146,0.019770971065431468,0.12951498280115709,-0.0888412474712757,-0.03485248986634247,1,1
393,0.1551376826595329,-0.07982710572724225,0.05873098989093112,0.24721940535022194,-0.12543703871789885,-0.05460264691079547,1,0
394,-0.06500495508111614,0.2757439905687215,0.06323235746695599,-0.2372544481045916,-0.04853491951848781,-0.0029123554210467666,0,1
395,-0.08569606045987439,-0.047847702567728134,0.02508888118423418,0.034194138296350964,0.009603300565277556,-0.052224560739361055,0,1
396,0.08247223892480877,0.28877562400695034,0.12980412067316735,0.08560164945575703,-0.12673541514934392,-0.07187690789005864,0,1
397,-0.24843596752800268,0.03086142157181601,0.009500726183564463,-0.19075792545952144,-0.049510442491421836,0.0102067448822951,1,1
398,-0.28128343579749493,0.03625980608092286,0.008417162417191594,-0.2097393247796751,-0.03658883483717614,0.012935030547870272,0,1
399,0.014753288976169746,-0.06767186535398148,-0.03500904543939516,-0.0017611653870409103,0.11323189792224676,0.012434043630592759,1,1
400,-0.27017832353052595,0.06491624192565865,-0.01450419570138452,-0.20165969396406186,-0.076469418579558,0.0013082613443788995,0,1
401,0.21801187124940566,-0.06300311035980274,-0.07624709950506169,0.14306379182446735,0.0889228757880269,-0.03343633103504986,0,1
402,-0.08675309937174003,-0.039799997338705095,0.029591850873220246,-0.00233513095841204,0.03245101422459263,-0.102576981794473,0,0
403,-0.016552811796344793,-0.07997601253118124,0.004697012667188634,0.05987030410220243,-0.01812918089221355,0.1566511591451129,1,1
404,-0.04691893232696726,-0.08581894239294555,0.04806809179734394,0.08874722792111125,-0.04546300823228355,-0.02266494468775173,1,1
405,-0.2137298371997781,0.07704149545414277,-0.022560280367049063,-0.1460067786154245,-0.07698554627779865,-0.014812538835607474,0,1
406,0.0415104936363562,0.0014227118698587515,-0.04254360020539396,0.02444355231320428,0.02119759258036821,-0.005097862339581705,1,1
407,-0.07199770128630104,-0.010255121701438849,0.0569620145977037,0.03358988297601195,-0.06314578211502543,-0.055645366339013805,0,1
408,-0.04036914334094569,-0.039212537331330725,0.04444224106564204,0.04633709625431285,-0.00369409622910493,-0.06891674420661242,0,1
409,0.11935807973373265,-0.1300137561586713,0.024120843513061433,0.3079303443701256,-0.17174721684699676,-0.06605214193080691,1,1
410,-0.20033392577548503,0.04155651496080245,-0.016533114313672062,-0.16008913425891977,-0.04471658338974777,0.005581995275534209,0,1
411,-0.21189861387613546,-0.015394248305971183,0.012263869968208219,-0.14338774595650025,0.04661887201863736,0.019429258805053393,1,0
412,-0.015104352281462128,-0.07354785878703865,0.043687013670315064,0.13902341480179894,0.02277501699261439,0.19275185001897913,1,0
413,-0.014821840674939576,-0.11345688434893782,0.02599936231093474,0.11725336076096231,-0.016491674843356997,-0.022003081753860277,1,1
414,-0.1752057210636698,-0.014323329328833068,0.00775268803939108,-0.09444651025218766,-0.019321008159223836,-0.017434023296063757,0,1
415,-0.2174611319318706,0.001315793435445963,0.01590641231912166,-0.13690834477552408,0.004215031247094973,0.002378830766798854,0,1
416,0.31693871812093133,-0.26160564737344555,0.0585365213869319,-0.008562162629993438,0.2591457802474594,0.03689269253506395,1,1
417,0.11761855627234725,-0.021673540111083196,0.09747195577918955,0.370396285456743,-0.2314046238467928,0.39906764289745156,1,1
418,0.42883581248131203,0.25590680917685144,0.6054872851219291,0.5667963939262747,-0.24729664801222043,-0.11188582147098453,1,0
419,0.06358834157078473,-0.1406283450995469,0.01746977944454128,0.10893376130512743,0.07078993054068314,-0.007510910798335923,0,1
420,-0.061404135459183044,-0.054349215064257335,0.029425039018075368,-0.14183662325347005,0.08066539642996957,0.02481508423128712,1,0
421,0.05217275104234218,-0.17359997156900558,-0.01849262664155368,0.11487833809656185,0.004288401727636758,-0.01847116469486765,1,0
422,0.21787413912907372,-0.06262212747808764,-0.08080236531454164,0.15774351576545337,0.0841610242331313,-0.011603354595037673,1,0
423,0.11163988704788352,-0.11696569304133562,0.03559039139123754,0.222633015788605,-0.061782836156970576,-0.04175732483005805,1,1
424,-0.21684912696242403,0.0762145421186271,-0.028497951874254333,-0.13634355614872506,-0.07466955018712007,-0.00044916913129325954,1,1
425,-0.06509681349106614,-0.04664853853068415,0.022458255502624695,0.04684690892752388,-0.040330034033420586,-0.06564325722229866,0,1
426,-0.08306632676451553,-0.0760633433756114,0.01408181051698007,0.04623250890736047,-0.08268846487813655,-0.023739527821495722,1,1
427,0.378497054898542,-0.2862875610414846,0.07304203686550156,0.44086300795777034,-0.05256058569071275,-0.06546075914957958,1,1
428,-0.20098697452646644,0.012174737159137215,0.019353087571412384,-0.1242478292180019,-0.04209827469519549,-0.0033336433800636722,0,1
429,-0.02503174917376671,0.019045289278393666,-0.0658182037983244,0.04572542502031817,-0.011137557354098937,0.15815432701609625,1,1
430,-0.04781461233709587,-0.009819259423101823,-0.0480999448986221,0.030629294418033814,0.02455411317558187,0.138872081728598,1,0
431,-0.19895223558841302,-0.03880694100025468,0.00710772381063225,-0.02049598065873614,-0.1135341041992369,-0.02020198191532359,0,1
432,-0.16571393809480559,-0.015994626107474146,0.0006484981765440455,-0.20552337929926226,-0.007120520534984698,0.0187628266277975,1,0
433,0.08085445176519027,0.006204817547927722,-0.059675145349695945,0.08971325014665983,0.015763984312869874,0.1621245517256155,0,1
434,-0.1938743366024253,-0.0005927603791860577,0.01243249984820037,-0.11887749988463808,-0.017654106898353256,0.06964621642629207,1,0
435,-0.34337753988270436,0.08674498445557612,0.005776198445449648,-0.25312978768673927,-0.1354898291618227,-0.03157927531811912,0,1
436,-0.17532413697441762,-0.03296929036647823,0.016303872383241314,-0.09335968014379989,0.06312602452718231,0.05866579977825594,1,0
437,-0.1890469335291686,-0.005017803464900328,0.01347495104371356,-0.11333360137038825,-0.01576326463813211,-0.0005864260503941288,0,1
