I1,C4,S2,T1,T3_Prime,T4,industry_4,C4,T4,C6_Prime,T3_Prime,industry_1,industry_2,Y1,Y2
CVI,0.0009944971818087848,5.82600010738045,7.29641326877392,0.7669217727390948,3.1527188831581,0,0.0009944971818087848,3.1527188831581,0.0,0.7669217727390948,1,0,0,1
CXO,-0.0464621559185416,4.787491742782046,6.163314804034641,0.7704429360105988,2.5859008250489137,0,-0.0464621559185416,2.5859008250489137,0.0,0.7704429360105988,0,0,1,1
CYNO,0.01076544990065678,4.0943445622221,5.877735781779639,0.7914594852737399,2.48415091988726,0,0.01076544990065678,2.48415091988726,2.4871131731971623,0.7914594852737399,1,0,0,1
CYTK,-0.030411457792077785,3.871201010907891,5.5053315359323625,0.8100862229554703,2.278704478832458,0,-0.030411457792077785,2.278704478832458,2.027400665191134,0.8100862229554703,1,0,0,1
CZR,0.04946365377677967,5.634789603169249,6.1903154058531475,0.8209177392495988,2.6733068471118355,0,0.04946365377677967,2.6733068471118355,0.0,0.8209177392495988,0,1,0,1
DBTK,-0.0063156046994000984,4.543294782270004,6.2166061010848646,0.7500863051628459,2.62477023270953,0,-0.0063156046994000984,2.62477023270953,2.1544346900318834,0.7500863051628459,0,1,0,1
DCIN,-0.03696715841625829,3.6635616461296463,5.918893854273146,0.8572187069860675,2.4121873616070872,0,-0.03696715841625829,2.4121873616070872,0.0,0.8572187069860675,0,1,1,1
DCP,-0.005558980159684734,4.330733340286331,6.234410725718371,0.7780595051891003,2.6300943740879763,0,-0.005558980159684734,2.6300943740879763,0.0,0.7780595051891003,0,1,1,0
DDMG,-0.05097464568124585,5.181783550292085,6.814542897259958,0.8030826825975232,2.926352287651957,0,-0.05097464568124585,2.926352287651957,0.0,0.8030826825975232,0,1,1,0
DDUP,-0.008561623058511695,4.499809670330265,6.028278520230698,0.8019646508077546,2.5712815906582356,0,-0.008561623058511695,2.5712815906582356,2.7144176165949063,0.8019646508077546,1,0,0,1
DEEP,0.033648959575388014,4.23410650459726,5.786897381366708,0.8018110599535279,2.441870585789446,0,0.033648959575388014,2.441870585789446,0.0,0.8018110599535279,0,0,0,1
DEIX,-0.003240929708257981,4.74493212836325,5.978885764901122,0.7484289667417536,2.4980495329668133,0,-0.003240929708257981,2.4980495329668133,0.0,0.7484289667417536,1,0,0,0
DEX,-0.08287206810309786,4.290459441148391,6.453624998892692,0.7769701707043929,2.822875684244037,0,-0.08287206810309786,2.822875684244037,0.0,0.7769701707043929,1,0,1,1
DG,-0.003981063940780011,5.44673737166631,6.694562058521095,0.8218890288101808,2.8153877964660046,1,-0.003981063940780011,2.8153877964660046,0.0,0.8218890288101808,0,0,1,1
DHX,0.04846885250614673,5.272999558563747,6.4692503167957724,0.8030062206694143,2.7211616325610177,0,0.04846885250614673,2.7211616325610177,2.027400665191134,0.8030062206694143,0,1,0,1
DIVX,0.02538328073525964,4.532599493153256,6.0844994130751715,0.8295754787951368,2.537572993164711,0,0.02538328073525964,2.537572993164711,2.847033872200803,0.8295754787951368,0,1,0,1
DK,-0.005558980159684734,4.060443010546419,6.192362489474872,0.7859797310820674,2.55623455048389,1,-0.005558980159684734,2.55623455048389,1.8820720577620569,0.7859797310820674,0,0,0,1
DLB,0.020089649378692193,4.804021044733257,6.214608098422191,0.8679637759483296,2.6671682753399955,0,0.020089649378692193,2.6671682753399955,1.805165505978112,0.8679637759483296,0,0,0,1
DM,-0.05328217125439354,5.2574953720277815,6.53813982376767,0.7523333214276423,2.803003390623707,0,-0.05328217125439354,2.803003390623707,0.0,0.7523333214276423,1,0,0,1
DMAN,-0.03751629906765014,4.564348191467836,6.234410725718371,0.7213036463608584,2.595893699827736,0,-0.03751629906765014,2.595893699827736,0.0,0.7213036463608584,0,1,0,0
DMD,0.014041837854611824,5.10594547390058,6.680854678790215,0.8191340012882116,2.861510809006358,0,0.014041837854611824,2.861510809006358,2.371262202993375,0.8191340012882116,0,1,0,1
DMED,0.02312823138279143,4.852030263919617,5.966146739123692,0.7733218637187635,2.5623064663201665,0,0.02312823138279143,2.5623064663201665,0.0,0.7733218637187635,1,0,1,0
DMND,0.05757457296364237,3.6888794541139363,5.6131281063880705,0.7487928683233702,2.2507325516597674,0,0.05757457296364237,2.2507325516597674,2.371262202993375,0.7487928683233702,1,0,0,1
DNKN,-0.00021042127293830208,5.455321115357702,6.077642243349034,0.8064542956306324,2.6327363651586557,1,-0.00021042127293830208,2.6327363651586557,2.274366019525953,0.8064542956306324,0,0,0,1
DOLE,0.05852111708533658,5.66988092298052,6.777646593635117,0.8282572188741032,2.860641445014413,0,0.05852111708533658,2.860641445014413,0.0,0.8282572188741032,0,0,1,0
DPZ,-0.019651975924335506,4.007333185232471,6.061456918928017,0.7423356392313297,2.526361870132604,1,-0.019651975924335506,2.526361870132604,0.0,0.7423356392313297,0,0,1,0
DRC,0.015487112031121256,4.77912349311153,6.361302477572996,0.7285800389215289,2.6220877817820485,0,0.015487112031121256,2.6220877817820485,1.7099759466766968,0.7285800389215289,1,0,0,1
DRTX,0.023492497110513433,4.624972813284271,5.945420608606575,0.8424934070806787,2.566813642344895,0,0.023492497110513433,2.566813642344895,0.0,0.8424934070806787,1,0,1,1
DSUP,-0.004839837912175111,5.153291594497779,6.18826412308259,0.8011951102836571,2.55623455048389,0,-0.004839837912175111,2.55623455048389,0.0,0.8011951102836571,1,0,1,0
DSW,0.006842770621949718,4.477336814478207,6.1463292576688975,0.799766574276742,2.5815583865742617,1,0.006842770621949718,2.5815583865742617,2.656646422956528,0.799766574276742,0,0,0,0
DTSI,0.04401094690851535,4.553876891600541,5.82600010738045,0.8188128189168081,2.426265714402142,0,0.04401094690851535,2.426265714402142,2.371262202993375,0.8188128189168081,0,0,0,1
DVAX,-0.0006468979863711416,3.784189633918261,5.225746673713202,0.7885762313048114,2.211554486443585,0,-0.0006468979863711416,2.211554486443585,0.0,0.7885762313048114,1,0,1,1
DVOX,0.045262646375410436,4.532599493153256,6.236369590203704,0.829016092462168,2.6634509465636325,0,0.045262646375410436,2.6634509465636325,0.0,0.829016092462168,0,1,1,0
DVR,-0.0173493970743838,4.330733340286331,5.736572297479192,0.790488216131013,2.380556890329879,0,-0.0173493970743838,2.380556890329879,0.0,0.790488216131013,0,0,1,0
DWA,0.010983105662161895,4.143134726391533,6.016157159698354,0.8837871947536808,2.57864300769823,0,0.010983105662161895,2.57864300769823,2.5543647746451774,0.8837871947536808,0,1,0,1
DWRE,0.030940585942283706,4.564348191467836,6.3835066348840055,0.833488641817343,2.6757426679022727,0,0.030940585942283706,2.6757426679022727,2.645668419946999,0.833488641817343,0,1,0,1
DWRI,0.006311125847511249,3.8918202981106265,5.811140992976701,0.794129145970197,2.4222849354365015,1,0.006311125847511249,2.4222849354365015,2.087064022423232,0.794129145970197,0,0,0,1
DXCM,-0.004151915958176802,3.4011973816621555,5.030437921392435,0.8652702155533124,2.062600510306105,0,-0.004151915958176802,2.062600510306105,0.0,0.8652702155533124,1,0,1,0
DYP,-0.0266422234473113,5.438079308923196,6.710523109452428,0.797950288240716,2.8492176784688166,0,-0.0266422234473113,2.8492176784688166,0.0,0.797950288240716,1,0,1,0
EBS,0.03156724266362676,4.330733340286331,6.364750756851911,0.8374970955033656,2.6314170275019197,0,0.03156724266362676,2.6314170275019197,0.0,0.8374970955033656,1,0,1,0
ECHO,-0.0027121917885262474,3.871201010907891,6.192362489474872,0.7424135228815828,2.593058197109723,0,-0.0027121917885262474,2.593058197109723,0.0,0.7424135228815828,0,0,0,1
ECYT,0.00944825402994243,4.5217885770490405,6.0063531596017325,0.8594762377704613,2.509901442183411,0,0.00944825402994243,2.509901442183411,0.0,0.8594762377704613,1,0,1,1
EDG,-0.011181452773144654,5.4116460518550396,6.428105272684596,2.221710337274796,2.7923063049217887,0,-0.011181452773144654,2.7923063049217887,0.0,2.221710337274796,0,0,1,0
EDMC,-0.0027121917885262474,5.087596335232384,6.311734809152915,0.8407245254161119,2.6597074942754544,0,-0.0027121917885262474,2.6597074942754544,0.0,0.8407245254161119,0,1,1,1
EEEE,0.019835982850230017,4.382026634673881,6.093569770045136,0.854517448089444,2.5343950537677364,0,0.019835982850230017,2.5343950537677364,0.0,0.854517448089444,0,1,1,1
EGLT,-0.010369428156983829,4.290459441148391,5.981414211254481,0.7092277421795703,2.5148963285625454,0,-0.010369428156983829,2.5148963285625454,1.4938015821857216,0.7092277421795703,1,0,0,0
ELOQ,0.01734874565383533,4.795790545596741,6.366470447731438,0.7016301653954283,2.7557872410937065,0,0.01734874565383533,2.7557872410937065,2.1196796658966526,0.7016301653954283,0,1,0,1
EM,0.026555255526722457,4.727387818712341,6.1903154058531475,0.6937713235491595,2.6781674518388123,0,0.026555255526722457,2.6781674518388123,1.9034610713106546,0.6937713235491595,0,1,0,1
EMAG,0.006385606555695641,4.48863636973214,6.144185634125646,0.823132718893606,2.557759296802023,0,0.006385606555695641,2.557759296802023,0.0,0.823132718893606,0,1,1,1
ENPH,0.038019996703800685,4.74493212836325,5.948034989180646,0.734659556886863,2.5311970640757226,0,0.038019996703800685,2.5311970640757226,0.0,0.734659556886863,1,0,1,1
ENSG,-0.012382727363617861,4.976733742420574,6.47543271670409,0.8018175644023233,2.7354933950482456,0,-0.012382727363617861,2.7354933950482456,0.0,0.8018175644023233,0,1,1,0
ENTA,0.03047147241511062,4.465908118654584,6.272877006546167,0.8363064398177568,2.6948408932510226,0,0.03047147241511062,2.6948408932510226,0.0,0.8363064398177568,1,0,1,1
ENTR,0.0400947259947003,4.77912349311153,6.1463292576688975,0.8146999388098147,2.5727623186035333,0,0.0400947259947003,2.5727623186035333,0.0,0.8146999388098147,1,0,1,1
ENV,0.04110381750255497,4.59511985013459,6.0014148779611505,0.8274988703155396,2.5295904629717776,0,0.04110381750255497,2.5295904629717776,0.0,0.8274988703155396,0,1,1,1
EPAM,0.04946365377677967,4.68213122712422,6.0063531596017325,0.6807317772677496,2.5771791158831414,0,0.04946365377677967,2.5771791158831414,0.0,0.6807317772677496,0,1,1,1
EPOC,0.014589883564370135,4.882801922586371,6.568077911411976,0.827647834830029,2.7189229102189927,0,0.014589883564370135,2.7189229102189927,2.4264275032025866,0.827647834830029,0,1,0,1
ERII,-0.039427182272424366,4.189654742026425,6.089044875446846,0.789877353484534,2.5454319088427737,0,-0.039427182272424366,2.5454319088427737,1.8420157493201932,0.789877353484534,1,0,0,1
ETRM,-0.04017284790046339,4.276666119016055,5.594711379601839,0.8159512284609085,2.3151907936421487,0,-0.04017284790046339,2.3151907936421487,0.0,0.8159512284609085,1,0,1,1
EVVV,0.012479814606479392,5.209486152841421,6.3578422665081,0.7983465752598299,2.654674882554339,0,0.012479814606479392,2.654674882554339,0.0,0.7983465752598299,1,0,1,1
EXA,0.03158121781594317,5.017279836814924,6.369900982828227,0.85325920703335,2.7245025455000436,0,0.03158121781594317,2.7245025455000436,0.0,0.85325920703335,0,1,1,0
EXAM,0.051102896447133964,4.948759890378168,6.18826412308259,0.7888879928147616,2.618038197168373,0,0.051102896447133964,2.618038197168373,0.0,0.7888879928147616,0,1,1,1
EXLS,0.03588740285130387,4.718498871295094,6.280395838960195,0.7879026338869978,2.604308523587083,0,0.03588740285130387,2.604308523587083,2.8325816747135235,0.7879026338869978,0,0,0,1
EXPR,-0.03718971511231524,5.19295685089021,6.329720905522696,0.7562719481829502,2.7166749330934135,1,-0.03718971511231524,2.7166749330934135,0.0,0.7562719481829502,0,0,1,0
EYET,-0.014565682221295203,3.5263605246161616,5.225746673713202,0.8245052063495399,2.1508289121133606,0,-0.014565682221295203,2.1508289121133606,2.19158741684435,0.8245052063495399,1,0,0,1
FACE,0.017113521083632423,4.418840607796598,5.961005339623274,0.7990973393479662,2.5048563546461438,0,0.017113521083632423,2.5048563546461438,1.8420157493201932,0.7990973393479662,1,0,0,1
FANG,-0.041430293245650736,5.0689042022202315,6.285998094508865,0.7115573612033619,2.6584538015022856,0,-0.041430293245650736,2.6584538015022856,0.0,0.7115573612033619,0,0,1,0
FB,-0.08225588236193797,4.653960350157523,6.403574197934815,0.8560124155559105,2.7166749330934135,0,-0.08225588236193797,2.7166749330934135,1.7710976153043514,0.8560124155559105,0,1,0,1
FCL,0.02059574803800171,5.236441962829949,6.313548046277095,0.8196141591680963,2.6125895576146507,0,0.02059574803800171,2.6125895576146507,2.811442217672497,0.8196141591680963,0,0,0,0
FFN,0.04943393010665701,5.43372200355424,6.555356891810665,0.7875239034959246,2.8020393306553872,0,0.04943393010665701,2.8020393306553872,0.0,0.7875239034959246,0,1,1,0
FIO,-0.05263816056638923,4.700480365792417,6.0014148779611505,0.7211800230522276,2.605697859775282,0,-0.05263816056638923,2.605697859775282,2.274366019525953,0.7211800230522276,1,0,0,1
FIRE,-0.04436262175280906,5.003946305945459,6.257667587882639,0.8219940223234409,2.6431738550118316,0,-0.04436262175280906,2.6431738550118316,2.4871131731971623,0.8219940223234409,0,1,0,1
FIVE,0.023492497110513433,4.343805421853684,6.19644412779452,0.8178338370053856,2.593058197109723,1,0.023492497110513433,2.593058197109723,1.8420157493201932,0.8178338370053856,0,0,0,1
FLT,0.0552387875374565,5.0369526024136295,6.561030665896573,0.7719167104611698,2.751576689498378,0,0.0552387875374565,2.751576689498378,0.0,0.7719167104611698,0,1,1,1
FLTX,-0.011098404275872215,5.384495062789089,6.467698726104354,0.7777388552460318,2.8172691138478405,0,-0.011098404275872215,2.8172691138478405,1.8420157493201932,0.7777388552460318,0,1,0,1
FN,-0.0014126500501653585,4.976733742420574,6.269096283706261,0.7809914391584586,2.6571971456126713,0,-0.0014126500501653585,2.6571971456126713,0.0,0.7809914391584586,1,0,1,1
FNET,-0.0038625301630184003,4.276666119016055,5.521460917862246,0.6558979794119871,2.3490100793232545,0,-0.0038625301630184003,2.3490100793232545,0.0,0.6558979794119871,1,0,1,1
FOLD,0.005860839623049092,4.3694478524670215,5.849324779946859,0.8357323424526059,2.4060258460919335,0,0.005860839623049092,2.4060258460919335,0.0,0.8357323424526059,1,0,0,0
FOXH,0.010983105662161895,3.784189633918261,5.472270673671475,0.8131419872283177,2.2419914574577398,0,0.010983105662161895,2.2419914574577398,1.9740230337485711,0.8131419872283177,1,0,0,1
FRAN,0.01976938067024998,5.003946305945459,6.3784261836515865,0.7285050661433586,2.754737616866952,1,0.01976938067024998,2.754737616866952,2.371262202993375,0.7285050661433586,0,0,0,1
FRP,-0.006417682468154485,4.762173934797756,6.249975242259483,0.7645393921960665,2.5031633099057427,0,-0.006417682468154485,2.5031633099057427,0.0,0.7645393921960665,0,0,1,0
FSL,-0.01910244342436604,5.993961427306569,6.77078942390898,0.8466866844469053,2.927903496072471,0,-0.01910244342436604,2.927903496072471,0.0,0.8466866844469053,1,0,1,1
FSLR,0.04260324179750454,5.231108616854587,6.313548046277095,0.8011748645080261,2.7245025455000436,0,0.04260324179750454,2.7245025455000436,2.2314431669405645,0.8011748645080261,1,0,0,1
FSTC,-0.024071643443847882,4.248495242049359,5.937536205082426,0.831481467865481,2.455127320557885,0,-0.024071643443847882,2.455127320557885,0.0,0.831481467865481,0,1,1,0
FTD,0.006385606555695641,4.290459441148391,6.186208623900494,0.7312981213288339,2.654674882554339,0,0.006385606555695641,2.654674882554339,0.0,0.7312981213288339,0,1,0,1
FTNT,0.06748534626612396,4.875197323201151,6.349138991379798,0.8231916286173184,2.6865688452517626,0,0.06748534626612396,2.6865688452517626,2.924017738212866,0.8231916286173184,1,0,0,0
FUQI,0.0009944971818087848,4.406719247264253,5.811140992976701,0.7916641974363113,2.4607009055371,0,0.0009944971818087848,2.4607009055371,2.320794416806389,0.7916641974363113,1,0,0,1
G,-0.05328217125439354,4.727387818712341,6.46302945692067,0.8195726765112074,2.6671682753399955,0,-0.05328217125439354,2.6671682753399955,0.0,0.8195726765112074,0,0,1,1
GASS,-0.019194814550172485,4.060443010546419,5.955837369464831,0.8050130172518561,2.480614741080058,0,-0.019194814550172485,2.480614741080058,0.0,0.8050130172518561,0,0,1,0
GEVO,0.029860707346193956,4.941642422609304,6.257667587882639,0.7963594189713319,2.6757426679022727,0,0.029860707346193956,2.6757426679022727,1.9258567855541788,0.7963594189713319,0,1,0,1
GGL,0.027548650055080844,4.430816798843313,5.786897381366708,0.8170624411890716,2.3559497241901295,0,0.027548650055080844,2.3559497241901295,1.805165505978112,0.8170624411890716,1,0,0,1
GGS,0.045262646375410436,4.718498871295094,6.159095388491933,0.8089939341368537,0.0,0,0.045262646375410436,0.0,0.0,0.8089939341368537,0,0,1,0
GGXY,0.04125354038757876,4.330733340286331,6.1070228877422545,0.824179501150781,2.550089652199886,1,0.04125354038757876,2.550089652199886,2.5543647746451774,0.824179501150781,0,0,0,1
GHDX,-0.02469393686831301,3.8066624897703196,5.752572638825633,0.8013405227160859,2.382731913339273,0,-0.02469393686831301,2.382731913339273,0.0,0.8013405227160859,0,1,1,0
GKIS,0.039421514193675476,4.68213122712422,5.631211781821365,0.787900218338994,2.3372110669088912,0,0.039421514193675476,2.3372110669088912,0.0,0.787900218338994,1,0,1,1
GLOG,0.038019996703800685,4.465908118654584,6.248042874508429,0.8314477054412011,2.6733068471118355,0,0.038019996703800685,2.6733068471118355,0.0,0.8314477054412011,0,0,1,0
GLUU,0.017658788652279187,5.1298987149230735,6.396929655216146,0.7403510642469636,2.6913112869829345,0,0.017658788652279187,2.6913112869829345,1.6565038123598101,0.7403510642469636,0,1,0,1
GMAN,0.02312823138279143,4.48863636973214,5.953243334287785,0.0,2.566813642344895,1,0.02312823138279143,2.566813642344895,0.0,0.0,0,0,1,1
GMED,-0.0010333903498208519,4.9344739331306915,5.986452005284438,0.8199834242439997,2.54386981328848,0,-0.0010333903498208519,2.54386981328848,0.0,0.8199834242439997,1,0,1,1
GMET,-0.03686673336937319,5.043425116919247,6.222576268071369,0.8341073874837114,2.5423029068338123,0,-0.03686673336937319,2.5423029068338123,0.0,0.8341073874837114,0,0,1,0
GMTN,-0.008501908788810792,3.9512437185814275,5.517452896464707,0.8136640232881532,2.305058100333494,1,-0.008501908788810792,2.305058100333494,1.8820720577620569,0.8136640232881532,0,0,0,1
GNMK,0.004195599746942381,4.574710978503383,5.616771097666572,0.7949395274626228,2.373971523532714,0,0.004195599746942381,2.373971523532714,0.0,0.7949395274626228,1,0,1,0
GNOM,0.0502573584765036,4.969813299576001,6.150602768446279,0.8332393590594882,2.639283949839921,0,0.0502573584765036,2.639283949839921,0.0,0.8332393590594882,0,1,1,0
GNRC,-0.05411991916838179,5.25227342804663,6.338594078203183,0.7899491231910533,2.654674882554339,0,-0.05411991916838179,2.654674882554339,0.0,0.7899491231910533,1,0,1,0
GOLF,-0.03722228311578906,4.762173934797756,6.1070228877422545,0.7979939744326344,2.565315646317504,1,-0.03722228311578906,2.565315646317504,0.0,0.7979939744326344,0,0,1,0
GOOG,-0.026448766740728977,4.465908118654584,6.175867270105761,0.8149722940828175,2.618038197168373,0,-0.026448766740728977,2.618038197168373,0.0,0.8149722940828175,0,1,1,0
GRPN,0.008862654741110487,4.770684624465665,6.481577129276431,0.8380873143412325,2.7064422115822673,0,0.008862654741110487,2.7064422115822673,2.6034991753306884,0.8380873143412325,0,1,0,1
GSAT,-0.0063522437519568905,5.429345628954441,6.63200177739563,0.7987227546598068,2.711013942522706,0,-0.0063522437519568905,2.711013942522706,0.0,0.7987227546598068,0,0,0,0
GSE,0.05204084997257084,5.3230099791384085,6.5337888379333435,0.7871724847390845,2.8191441705882854,0,0.05204084997257084,2.8191441705882854,0.0,0.7871724847390845,1,0,1,1
GTEC,0.05699491838087051,4.356708826689592,6.013715156042802,0.80667870939197,2.550089652199886,0,0.05699491838087051,2.550089652199886,0.0,0.80667870939197,0,1,1,1
GTOP,0.013148883711569307,4.07753744390572,5.356586274672012,0.8122397873354317,2.2239800905693157,0,0.013148883711569307,2.2239800905693157,0.0,0.8122397873354317,1,0,1,1
GTXI,-0.023438007501532746,3.912023005428146,5.267858159063328,0.8284825107291448,2.154434690031884,0,-0.023438007501532746,2.154434690031884,1.5285535436643993,0.8284825107291448,1,0,0,0
GUID,-0.014063666503357754,5.176149732573829,6.297109319933935,0.8164259256020612,2.5607952253488975,0,-0.014063666503357754,2.5607952253488975,0.0,0.8164259256020612,0,1,1,1
GWAY,0.04916280160245258,4.30406509320417,5.908082938168931,0.8428430654507821,2.491148689840844,0,0.04916280160245258,2.491148689840844,0.0,0.8428430654507821,0,1,1,1
GXDX,0.0020075989510756733,4.8283137373023015,6.0112671744041615,0.8351749510763468,2.532798582594292,0,0.0020075989510756733,2.532798582594292,2.371262202993375,0.8351749510763468,0,1,0,1
HCA,-0.027255578755985905,5.662960480135946,6.037870919922137,0.769535897885528,2.5359865124601164,0,-0.027255578755985905,2.5359865124601164,1.739464085489495,0.769535897885528,0,1,0,1
HCCI,-0.032710695501986374,4.110873864173311,5.541263545158426,0.7663966359958261,2.3151907936421487,0,-0.032710695501986374,2.3151907936421487,0.0,0.7663966359958261,0,0,0,1
HEES,-0.0038625301630184003,5.030437921392435,6.4425401664681985,0.8086643898390664,2.5902071060208813,0,-0.0038625301630184003,2.5902071060208813,2.320794416806389,0.8086643898390664,0,1,0,1
HEM,-0.00860636833200647,3.912023005428146,5.631211781821365,0.7689851793027283,2.270492619559855,0,-0.00860636833200647,2.270492619559855,0.0,0.7689851793027283,1,0,1,1
HERO,0.007191348327184309,4.634728988229636,6.202535517187923,0.8015098232981318,2.5830099248179335,0,0.007191348327184309,2.5830099248179335,1.739464085489495,0.8015098232981318,0,0,0,0
HGG,0.036830796877746964,4.343805421853684,5.996452088619021,0.8503666187846115,2.473465822006971,1,0.036830796877746964,2.473465822006971,0.0,0.8503666187846115,0,0,1,1
HIRE,-0.04986259667304091,4.2626798770413155,5.8971538676367405,0.8062250753850693,2.473465822006971,0,-0.04986259667304091,2.473465822006971,0.0,0.8062250753850693,0,1,1,0
HITT,0.059454155167011566,4.219507705176107,5.950642552587727,0.8278179458724025,2.430214102424823,0,0.059454155167011566,2.430214102424823,2.371262202993375,0.8278179458724025,1,0,0,1
HLYS,-0.01269239188194706,4.2626798770413155,5.937536205082426,0.771630212663986,2.4202822154969144,0,-0.01269239188194706,2.4202822154969144,2.8655216231663623,0.771630212663986,1,0,0,1
HNSN,0.026883961460419603,4.454347296253507,5.54907608489522,0.8280123618693784,2.278704478832458,0,0.026883961460419603,2.278704478832458,0.0,0.8280123618693784,1,0,0,1
HOO,-0.061199507435685606,5.356586274672012,6.93537044601511,0.7937017669029504,2.8623788543808204,0,-0.061199507435685606,2.8623788543808204,0.0,0.7937017669029504,0,0,1,0
HPTX,-0.03995423330689589,4.584967478670572,5.988961416889864,0.7879208696481573,2.5830099248179335,0,-0.03995423330689589,2.5830099248179335,0.0,0.7879208696481573,1,0,1,1
HPY,-0.010885933923670295,4.990432586778736,6.320768294250582,0.7135616666348796,2.6829843451801887,0,-0.010885933923670295,2.6829843451801887,2.7144176165949063,0.7135616666348796,0,0,0,1
HRZ,-0.022585781468139894,4.406719247264253,5.991464547107982,0.763325576745452,2.557759296802023,0,-0.022585781468139894,2.557759296802023,0.0,0.763325576745452,0,0,1,1
HS,-0.014905424266206998,4.897839799950911,6.0112671744041615,0.7239346070836631,2.557759296802023,0,-0.014905424266206998,2.557759296802023,2.449986525148223,0.7239346070836631,0,0,0,1
HTZ,0.026883961460419603,5.332718793265369,6.577861357721047,0.7959023165709371,2.790339196539826,0,0.026883961460419603,2.790339196539826,0.0,0.7959023165709371,0,1,1,1
HUN,0.009124591224158932,6.131226489483141,6.939253946041508,0.7620684755335996,2.9632260170566065,0,0.009124591224158932,2.9632260170566065,1.6565038123598101,0.7620684755335996,1,0,0,1
HURN,0.024642171573121607,3.871201010907891,5.749392985908253,0.7643837602721552,2.468035524241859,0,0.024642171573121607,2.468035524241859,0.0,0.7643837602721552,0,1,0,1
IBI,0.036866889518440776,4.189654742026425,5.697093486505405,0.7982470474857238,2.418271175121957,0,0.036866889518440776,2.418271175121957,0.0,0.7982470474857238,0,0,1,1
ICFI,0.051895160794828976,4.290459441148391,6.115892125483034,0.8275055930783374,2.5279787436604977,0,0.051895160794828976,2.5279787436604977,0.0,0.8275055930783374,0,1,1,1
ICPT,-0.03990318894493307,4.68213122712422,6.07993319509559,0.8719434448190662,2.5859008250489137,0,-0.03990318894493307,2.5859008250489137,1.9258567855541788,0.8719434448190662,1,0,0,1
ICXT,-0.019999416118981355,5.313205979041787,6.568077911411976,0.7790440675535157,2.7661751085369772,0,-0.019999416118981355,2.7661751085369772,0.0,0.7790440675535157,1,0,1,0
IFO,0.019074145624490203,3.6375861597263857,5.262690188904886,0.7182173743792611,2.278704478832458,0,0.019074145624490203,2.278704478832458,0.0,0.7182173743792611,0,0,0,0
IKAN,-0.022858004861799515,6.8501261661455,7.4673710669175595,0.8027365133831103,3.192132755323579,0,-0.022858004861799515,3.192132755323579,2.087064022423232,0.8027365133831103,1,0,0,1
IL,0.050248012316791976,5.4116460518550396,6.678342114654332,0.8263379274034353,2.901766005029794,0,0.050248012316791976,2.901766005029794,0.0,0.8263379274034353,0,1,1,0
ILSE,0.039421514193675476,4.477336814478207,5.932245187448011,0.8156302463908677,2.4946110424685566,0,0.039421514193675476,2.4946110424685566,2.027400665191134,0.8156302463908677,1,0,0,1
IMI,-0.05097464568124585,4.812184355372417,6.1675164908883415,0.8010811980918452,2.6431738550118316,0,-0.05097464568124585,2.6431738550118316,0.0,0.8010811980918452,1,0,1,0
IMMC,0.022092379851270345,4.110873864173311,5.768320995793772,0.8194570127161427,2.418271175121957,0,0.022092379851270345,2.418271175121957,0.0,0.8194570127161427,1,0,1,1
INCX,0.039048477802826755,3.7376696182833684,5.44673737166631,0.7872771707584858,2.334815148678032,0,0.039048477802826755,2.334815148678032,0.0,0.7872771707584858,0,1,1,0
INET,-0.06729617762554349,4.3694478524670215,5.945420608606575,0.8413382028321532,2.4928828716784346,0,-0.06729617762554349,2.4928828716784346,0.0,0.8413382028321532,0,1,1,0
INHX,0.018783088263761943,4.060443010546419,5.517452896464707,0.8298287315409891,2.270492619559855,0,0.018783088263761943,2.270492619559855,0.0,0.8298287315409891,1,0,1,1
INPC,0.07023428379468515,4.709530201312334,6.436150368369428,0.7773576641386875,2.6901295909123975,0,0.07023428379468515,2.6901295909123975,2.656646422956528,0.7773576641386875,0,0,0,1
INVN,0.01545098227966197,4.382026634673881,6.0473721790462776,0.8211436444743644,2.5830099248179335,0,0.01545098227966197,2.5830099248179335,0.0,0.8211436444743644,1,0,1,1
INWK,0.019726890475323992,3.5553480614894135,5.953243334287785,0.714537625523335,2.4662120743304703,0,0.019726890475323992,2.4662120743304703,1.805165505978112,0.714537625523335,1,0,0,1
IOMI,-0.004257339854812438,4.23410650459726,5.799092654460526,0.8280854848533984,2.414223826253783,0,-0.004257339854812438,2.414223826253783,0.0,0.8280854848533984,1,0,1,0
IPAS,0.026413281152117093,4.007333185232471,5.648974238161206,0.7799733966981763,2.358240396253367,0,0.026413281152117093,2.358240396253367,3.4199518933533937,0.7799733966981763,0,1,0,1
IPCM,-0.0928793314420471,4.787491742782046,5.902633333401366,0.8002284392697414,2.5048563546461438,0,-0.0928793314420471,2.5048563546461438,0.0,0.8002284392697414,0,1,0,1
IPDN,-0.001710114517104365,3.970291913552122,5.58724865840025,0.8219561859667207,2.3891980816551945,0,-0.001710114517104365,2.3891980816551945,0.0,0.8219561859667207,0,1,1,0
IPGP,-0.014063666503357754,4.68213122712422,6.118097198041348,0.822025827164502,2.524739805985776,0,-0.014063666503357754,2.524739805985776,2.39821067139974,0.822025827164502,1,0,0,1
IPHI,0.0502573584765036,4.997212273764115,6.18826412308259,0.8696871295519668,2.5987138004585693,0,0.0502573584765036,2.5987138004585693,2.087064022423232,0.8696871295519668,1,0,0,1
