I1,C4,T1,T3,T4,S2,C5_Prime,T4_Prime,industry_4,C4,T1,T4,C6_Prime,S2_Prime,T3_Prime,industry_1,industry_2,Y1,Y2
CDM,0.009441568676369546,5.849324779946859,9.14984699154722,2.496333247859699,4.574710978503383,1.9625270349929484,0.48637560315258827,0,0.009441568676369546,5.849324779946859,2.496333247859699,0.0,-4.669450941948311,0.8280929621185885,0,1,1,1
CE,-0.05858667395878593,7.007600613951853,10.190694512139672,2.976213854978328,6.315358001522335,1.1548367876564223,0.39558977088921193,0,-0.05858667395878593,7.007600613951853,2.976213854978328,0.0,-3.9759057962508737,0.8177991002442782,1,0,1,0
CEMP,0.047780887304086854,6.018593214496234,9.529521111487334,2.6220877817820485,4.983606621708336,0.8558763677139347,0.6252922963989084,0,0.047780887304086854,6.018593214496234,2.6220877817820485,0.0,-4.661692933603713,0.7932975653856699,1,0,1,1
CENF,0.03380491886864125,6.131226489483141,9.107753783201082,2.5231125144188264,4.795790545596741,0.729680178706157,0.31457466918714555,0,0.03380491886864125,6.131226489483141,2.5231125144188264,1.9258567855541788,-4.460478758267842,0.743020947647757,0,0,0,1
CERE,0.047564541326239926,6.313548046277095,9.610524895640422,2.722277549299597,4.653960350157523,1.5466219388592608,0.5436390726738081,0,0.047564541326239926,6.313548046277095,2.722277549299597,0.0,-5.049245320207657,0.8308038528694078,0,0,1,1
CF,-0.010885933923670295,6.3080984415095305,9.478227817099784,2.6829843451801887,4.6913478822291435,0.28768207245178085,0.4616076257212153,0,-0.010885933923670295,6.3080984415095305,2.6829843451801887,0.0,-4.894891462253437,0.8057167260490968,1,0,0,0
CFX,0.04154455600912957,6.159095388491933,9.40195197567723,2.604308523587083,5.337538079701318,0.7870873556695883,0.43509781923666585,0,0.04154455600912957,6.159095388491933,2.604308523587083,2.320794416806389,-4.162781723775329,0.8214077391529563,1,0,0,1
CGTK,-0.013775441835218064,5.214935757608986,8.281470857895167,2.154434690031884,3.6375861597263857,1.4706850640855993,0.2953686200378072,0,-0.013775441835218064,5.214935757608986,2.154434690031884,1.8820720577620569,-4.745389689570043,0.8162700927217953,1,0,0,1
CHEF,-0.039305049874703096,5.780743515792329,9.020026965252676,2.4494897427831783,4.406719247264253,0.8312975351697945,0.4444444444444444,0,-0.039305049874703096,5.780743515792329,2.4494897427831783,0.0,-4.727603638288014,0.7956532205803161,0,0,0,1
CLAY,-0.0028482541806786194,6.095824562432225,9.239996256883693,2.5198420997897464,4.68213122712422,0.9499218007504397,0.33244054865676487,0,-0.0028482541806786194,6.095824562432225,2.5198420997897464,1.8420157493201932,-4.669708707125663,0.7995650755328896,0,1,0,1
CLD,0.05699491838087051,6.486160788944089,9.807692255081262,2.8039657955522017,5.43372200355424,0.02905102692120859,0.5488641433670434,0,0.05699491838087051,6.486160788944089,2.8039657955522017,0.0,-4.02735397601982,2.0001707481972364,0,0,1,0
CLU,-0.009069643520976828,6.253828811575473,9.410174353854769,2.6634509465636325,4.30406509320417,0.8856064835436331,0.4713350591715976,0,-0.009069643520976828,6.253828811575473,2.6634509465636325,0.0,-5.250644820853591,0.7489589372447827,1,0,1,0
CLUB,-0.02246402239096419,6.089044875446846,9.086249986745132,2.4980495329668133,4.382026634673881,1.065542677483921,0.3036234902124114,0,-0.02246402239096419,6.089044875446846,2.4980495329668133,0.0,-4.845564090708828,0.7537598392646543,0,1,1,1
CLWR,-0.045928277974958534,6.361302477572996,9.451245252869034,2.62477023270953,4.990432586778736,1.7147376962477854,0.3189615828612849,0,-0.045928277974958534,6.361302477572996,2.62477023270953,1.6091489743427165,-4.568802541817217,0.8057516170071137,0,0,0,0
CML,0.04437081598735093,6.304448802421981,9.437714959818209,2.6070835018961778,4.969813299576001,1.5984210827398322,0.32952217346403345,0,0.04437081598735093,6.304448802421981,2.6070835018961778,2.8325816747135235,-4.551608238280195,0.8458500710385984,0,1,0,1
CMP,0.03380491886864125,6.095824562432225,9.22078562983772,2.5469892258736295,4.6443908991413725,0.7329001790799351,0.3780588020452886,0,0.03380491886864125,6.095824562432225,2.5469892258736295,0.0,-4.683643615651453,0.8069466112932937,0,0,1,1
CNSL,0.059454155167011566,6.705639094860003,9.867653099526912,2.8456561401295506,5.6131281063880705,0.639191148148152,0.42242044438185494,0,0.059454155167011566,6.705639094860003,2.8456561401295506,0.0,-4.380428643236925,0.7773945274092267,0,0,1,1
CNVO,0.016442651117707995,6.459904454377535,9.608176452919857,2.6913112869829345,4.897839799950911,1.1680545493988472,0.3536433345333696,0,0.016442651117707995,6.459904454377535,2.6913112869829345,0.0,-4.797515958891445,0.8399956112632779,0,1,1,1
CNVX,0.013148883711569307,5.303304908059076,8.39728289474368,2.21469368796771,3.6109179126442243,1.4919813484800308,0.3446449345313235,0,0.013148883711569307,5.303304908059076,2.21469368796771,0.0,-4.8889256404369,0.8145484921024198,1,0,1,1
COGT,0.008014169559762604,6.037870919922137,9.1958356857733,2.524739805985776,4.574710978503383,1.466337068793427,0.38209511224018994,0,0.008014169559762604,6.037870919922137,2.524739805985776,2.087064022423232,-4.709251533343414,0.8384052930609085,0,1,0,1
COLY,-0.006455284788673374,5.820082930352362,8.862625169408922,2.3717559588502897,4.219507705176107,1.4191019660428434,0.27898458206024535,0,-0.006455284788673374,5.820082930352362,2.3717559588502897,1.8820720577620569,-4.760664500548902,0.790496482046024,1,0,0,1
COMV,0.008465131972944257,6.100318952020064,9.355392643675321,2.575711054615307,4.770684624465665,1.1955062907504643,0.4286432463954634,0,0.008465131972944257,6.100318952020064,2.575711054615307,2.320794416806389,-4.707849143378437,0.7817015598200361,1,0,0,1
CONN,-0.0035916357394070756,6.135564891081739,9.359277484750553,2.5801027560238503,5.030437921392435,1.6864899802170037,0.40771818369220963,1,-0.0035916357394070756,6.135564891081739,2.5801027560238503,1.9740230337485711,-4.447866392169424,0.788160399145882,0,0,0,0
CONR,0.03789430732969007,5.318119993844216,8.500657222776137,2.2330765665867003,4.499809670330265,1.6641807370120048,0.3694732795078815,0,0.03789430732969007,5.318119993844216,2.2330765665867003,2.027400665191134,-4.081109211966517,0.8516979625604275,1,0,0,1
CORT,0.06947587823623698,4.882801922586371,8.143226750367445,2.1323311055688197,3.8066624897703196,1.6157348450745113,0.5071166207529845,0,0.06947587823623698,4.882801922586371,2.1323311055688197,0.0,-4.423381820355796,0.8406035615404549,1,0,1,1
CPII,-0.0067025478259751595,6.396929655216146,9.62891911922973,2.698347535012,4.859812404361672,0.8195625725402859,0.41387777777777773,0,-0.0067025478259751595,6.396929655216146,2.698347535012,1.805165505978112,-4.881215040476056,0.7991419805312109,1,0,0,0
CPIX,0.044272134313262886,5.986452005284438,9.01249900352419,2.4532553179003713,3.970291913552122,1.5468830864716212,0.30001767632130505,0,0.044272134313262886,5.986452005284438,2.4532553179003713,2.371262202993375,-5.15818743194374,0.7929772994342515,1,0,0,0
CPX,0.00895365761153808,6.220590170099739,9.422058905620926,2.575711054615307,4.804021044733257,0.9976394266119015,0.33699986956985717,0,0.00895365761153808,6.220590170099739,2.575711054615307,1.6321399230336169,-4.74193405345001,0.7805219744298169,0,0,0,1
CRDC,-0.014905424266206998,5.786897381366708,8.881419551507804,2.3870524115119607,4.1588830833596715,0.9931816118188859,0.32203884225977647,0,-0.014905424266206998,5.786897381366708,2.3870524115119607,0.0,-4.826186476286127,0.812775767446071,1,0,1,1
CREL,-0.011281887075742946,6.359573868672378,9.41938499891089,2.639283949839921,5.030437921392435,1.3265617908263911,0.34196190179715275,0,-0.011281887075742946,6.359573868672378,2.639283949839921,0.0,-4.50336181441105,0.795464169433857,0,1,1,0
CRI,0.00314882531779097,5.968707559985366,9.059401196410896,2.491148689840844,4.6443908991413725,1.473654294023516,0.3736304707583022,0,0.00314882531779097,5.968707559985366,2.491148689840844,1.7710976153043514,-4.545542663057147,0.7702310597315414,1,0,0,0
CRMH,6.118775639270777e-05,6.133398042996649,9.365033761652663,2.5742387976791643,5.3471075307174685,0.6074978955325516,0.39845944636059494,0,6.118775639270777e-05,6.133398042996649,2.5742387976791643,0.0,-4.135090363363523,0.7911020822555698,0,0,1,1
CROX,-0.015121373258590741,5.988961416889864,9.055322649709574,2.455127320557885,4.564348191467836,1.3521902549711444,0.30126067047317545,0,-0.015121373258590741,5.988961416889864,2.455127320557885,1.9740230337485711,-4.6031890581830375,0.7989721420189371,1,0,0,0
CRU,0.049754821648229856,5.602118820879701,8.790573479157159,2.322647349924132,4.23410650459726,0.0,0.33562996146566637,0,0.049754821648229856,5.602118820879701,2.322647349924132,0.0,-4.627952172798213,0.866779728249628,0,0,1,0
CRYO,0.026627414345186208,5.480638923341991,8.586346050104554,2.239039511702414,3.9512437185814275,1.0499088401227692,0.275625,0,0.026627414345186208,5.480638923341991,2.239039511702414,0.0,-4.724149087508355,0.8368641630127918,1,0,1,0
CSCD,0.043563710607244475,6.159095388491933,9.29053691397046,2.5815583865742617,4.844187086458591,0.7149466105502742,0.39161664334976687,0,0.043563710607244475,6.159095388491933,2.5815583865742617,2.5543647746451774,-4.5825541559644085,0.7615429876917214,1,0,0,0
CSIQ,0.017113521083632423,6.522092798170152,9.696217350378209,2.7441297732526824,4.890349128221754,1.264566867997859,0.39431012110726643,0,0.017113521083632423,6.522092798170152,2.7441297732526824,1.9258567855541788,-4.901312609132117,0.8262244807249842,1,0,0,1
CSTE,0.03113477157157728,6.4425401664681985,9.745429247877853,2.754737616866952,5.043425116919247,1.6114254255103102,0.48422096231084427,0,0.03113477157157728,6.4425401664681985,2.754737616866952,0.0,-4.799144020647464,0.8234274940061922,1,0,1,1
CTCT,0.05063222853902577,5.8971538676367405,9.059401196410896,2.48415091988726,3.9318256327243257,1.3968859079549907,0.416805035623717,0,0.05063222853902577,5.8971538676367405,2.48415091988726,2.847033872200803,-5.23016447831081,0.8145024611714926,0,1,0,1
CTP,0.05436796021880253,5.472270673671475,8.696008608880904,2.2973097500999025,3.6375861597263857,1.0851890750926814,0.3814878892733564,0,0.05436796021880253,5.472270673671475,2.2973097500999025,0.0,-5.276905550464956,0.6459932639209351,0,1,0,0
CTRN,0.04161250286003572,5.937536205082426,8.965206802770357,2.4202822154969144,3.9889840465642745,1.136416747991965,0.2812637060449315,1,0.04161250286003572,5.937536205082426,2.4202822154969144,1.9740230337485711,-5.077023954521988,0.8174198722329088,0,0,0,1
CVGI,-0.02780558531861782,6.104793232414985,9.221774749601845,2.51323687655111,4.7535901911063645,0.607927867625567,0.31640625,0,-0.02780558531861782,6.104793232414985,2.51323687655111,0.0,-4.596859888854463,0.7730970714546165,1,0,1,1
CVI,0.0009944971818087848,7.29641326877392,10.57928509476096,3.1527188831581,5.82600010738045,1.42480918817496,0.44323998850904917,0,0.0009944971818087848,7.29641326877392,3.1527188831581,0.0,-4.885970224395527,0.7669217727390948,1,0,0,1
CXO,-0.0464621559185416,6.163314804034641,9.373733918884618,2.5859008250489137,4.787491742782046,1.2444532556099523,0.3962371191135734,0,-0.0464621559185416,6.163314804034641,2.5859008250489137,0.0,-4.716637020077679,0.7704429360105988,0,0,1,1
CYNO,0.01076544990065678,5.877735781779639,9.09918532261002,2.48415091988726,4.0943445622221,0.7171446247474756,0.4333105791336142,0,0.01076544990065678,5.877735781779639,2.48415091988726,2.4871131731971623,-5.121779054509809,0.7914594852737399,1,0,0,1
CYTK,-0.030411457792077785,5.5053315359323625,8.637107288081575,2.278704478832458,3.871201010907891,1.3585709492431484,0.3238812875933637,0,-0.030411457792077785,5.5053315359323625,2.278704478832458,2.027400665191134,-4.871213571617522,0.8100862229554703,1,0,0,1
CZR,0.04946365377677967,6.1903154058531475,9.533799735803484,2.6733068471118355,5.634789603169249,4.234465719840581,0.5594304286482129,0,0.04946365377677967,6.1903154058531475,2.6733068471118355,0.0,-3.997676317808205,0.8209177392495988,0,1,0,1
DBTK,-0.0063156046994000984,6.2166061010848646,9.40943710213184,2.62477023270953,4.543294782270004,1.0056563443643018,0.4260102549392234,0,-0.0063156046994000984,6.2166061010848646,2.62477023270953,2.1544346900318834,-5.009925822622722,0.7500863051628459,0,1,0,1
DCIN,-0.03696715841625829,5.918893854273146,8.978408314628894,2.4121873616070872,3.6635616461296463,0.8322383446539626,0.28044427101399005,0,-0.03696715841625829,5.918893854273146,2.4121873616070872,0.0,-5.391877764628574,0.8572187069860675,0,1,1,1
DCP,-0.005558980159684734,6.234410725718371,9.425613028909824,2.6300943740879763,4.330733340286331,0.8878912573524571,0.4212264513648597,0,-0.005558980159684734,6.234410725718371,2.6300943740879763,0.0,-5.220355825078324,0.7780595051891003,0,1,1,0
DDMG,-0.05097464568124585,6.814542897259958,10.111273781529295,2.926352287651957,5.181783550292085,2.0830172803273803,0.4752066762981054,0,-0.05097464568124585,6.814542897259958,2.926352287651957,0.0,-5.0391390328451715,0.8030826825975232,0,1,1,0
DDUP,-0.008561623058511695,6.028278520230698,9.317039990635239,2.5712815906582356,4.499809670330265,1.9467374889113085,0.4849528233415589,0,-0.008561623058511695,6.028278520230698,2.5712815906582356,2.7144176165949063,-4.927575694498258,0.8019646508077546,1,0,0,1
DEEP,0.033648959575388014,5.786897381366708,9.066239028001926,2.441870585789446,4.23410650459726,0.9260787184404462,0.4228988671007565,0,0.033648959575388014,5.786897381366708,2.441870585789446,0.0,-4.942573665886288,0.8018110599535279,0,0,0,1
DEIX,-0.003240929708257981,5.978885764901122,9.20833836930551,2.4980495329668133,4.74493212836325,0.9715542528714305,0.37845858035571217,0,-0.003240929708257981,5.978885764901122,2.4980495329668133,0.0,-4.60829573116148,0.7484289667417536,1,0,0,0
DEX,-0.08287206810309786,6.453624998892692,9.803611967108871,2.822875684244037,4.290459441148391,-1.2615205091369956,0.6349705499410998,0,-0.08287206810309786,6.453624998892692,2.822875684244037,0.0,-5.6393291858071075,0.7769701707043929,1,0,1,1
DG,-0.003981063940780011,6.694562058521095,9.883437894730424,2.8153877964660046,5.44673737166631,2.3015429812692387,0.37987084599549065,1,-0.003981063940780011,6.694562058521095,2.8153877964660046,0.0,-4.534775470307585,0.8218890288101808,0,0,1,1
DHX,0.04846885250614673,6.4692503167957724,9.650786448979593,2.7211616325610177,5.272999558563747,1.311096306327039,0.3962165735232257,0,0.04846885250614673,6.4692503167957724,2.7211616325610177,2.027400665191134,-4.487483299555377,0.8030062206694143,0,1,0,1
DIVX,0.02538328073525964,6.0844994130751715,9.258940041812245,2.537572993164711,4.532599493153256,1.3012216730883714,0.3699077941687724,0,0.02538328073525964,6.0844994130751715,2.537572993164711,2.847033872200803,-4.819761138843356,0.8295754787951368,0,1,0,1
DK,-0.005558980159684734,6.192362489474872,9.251962046667002,2.55623455048389,4.060443010546419,1.597160229196193,0.3255297527193346,1,-0.005558980159684734,6.192362489474872,2.55623455048389,1.8820720577620569,-5.311931173276997,0.7859797310820674,0,0,0,1
DLB,0.020089649378692193,6.214608098422191,9.564020836934587,2.6671682753399955,4.804021044733257,1.2642513726898934,0.5184,0,0.020089649378692193,6.214608098422191,2.6671682753399955,1.805165505978112,-4.830802441186853,0.8679637759483296,0,0,0,1
DM,-0.05328217125439354,6.53813982376767,9.818855161695424,2.803003390623707,5.2574953720277815,0.623841066162561,0.49263740337311845,0,-0.05328217125439354,6.53813982376767,2.803003390623707,0.0,-4.703647692996509,0.7523333214276423,1,0,0,1
DMAN,-0.03751629906765014,6.234410725718371,9.407878894574997,2.595893699827736,4.564348191467836,1.4735611048062254,0.36,0,-0.03751629906765014,6.234410725718371,2.595893699827736,0.0,-5.006878245218544,0.7213036463608584,0,1,0,0
DMD,0.014041837854611824,6.680854678790215,9.928911604876287,2.861510809006358,5.10594547390058,2.2202363774032445,0.4744910730169126,0,0.014041837854611824,6.680854678790215,2.861510809006358,2.371262202993375,-4.922719927363776,0.8191340012882116,0,1,0,1
DMED,0.02312823138279143,5.966146739123692,9.29182818882245,2.5623064663201665,4.852030263919617,1.6184243608062958,0.5265548980933596,0,0.02312823138279143,5.966146739123692,2.5623064663201665,0.0,-4.5683278921518475,0.7733218637187635,1,0,1,0
DMND,0.05757457296364237,5.6131281063880705,8.631057447565285,2.2507325516597674,3.6888794541139363,0.8932507379569753,0.225105226703607,0,0.05757457296364237,5.6131281063880705,2.2507325516597674,2.371262202993375,-5.086824432453803,0.7487928683233702,1,0,0,1
DNKN,-0.00021042127293830208,6.077642243349034,9.413281215972873,2.6327363651586557,5.455321115357702,1.6884078623676995,0.5833315798333474,1,-0.00021042127293830208,6.077642243349034,2.6327363651586557,2.274366019525953,-4.065514127135419,0.8064542956306324,0,0,0,1
DOLE,0.05852111708533658,6.777646593635117,9.945636666044287,2.860641445014413,5.66988092298052,0.8952105143425036,0.38955796202800946,0,0.05852111708533658,6.777646593635117,2.860641445014413,0.0,-4.3699715040761244,0.8282572188741032,0,0,1,0
DPZ,-0.019651975924335506,6.061456918928017,9.0953783535065,2.526361870132604,4.007333185232471,1.0418155695894167,0.36730945821854916,1,-0.019651975924335506,6.061456918928017,2.526361870132604,0.0,-5.237022065330989,0.7423356392313297,0,0,1,0
DRC,0.015487112031121256,6.361302477572996,9.437953917961844,2.6220877817820485,4.77912349311153,1.1520347056055182,0.3150718438377167,0,0.015487112031121256,6.361302477572996,2.6220877817820485,1.7099759466766968,-4.817159320483953,0.7285800389215289,1,0,0,1
DRTX,0.023492497110513433,5.945420608606575,9.341368634382587,2.566813642344895,4.624972813284271,0.8323503001560691,0.5605383624352402,0,0.023492497110513433,5.945420608606575,2.566813642344895,0.0,-4.8020905422031985,0.8424934070806787,1,0,1,1
DSUP,-0.004839837912175111,6.18826412308259,9.285911558823257,2.55623455048389,5.153291594497779,0.8719212102758115,0.32820899864653474,0,-0.004839837912175111,6.18826412308259,2.55623455048389,0.0,-4.243445353425497,0.8011951102836571,1,0,1,0
DSW,0.006842770621949718,6.1463292576688975,9.381769487603714,2.5815583865742617,4.477336814478207,1.0909424646961017,0.4017442420296301,1,0.006842770621949718,6.1463292576688975,2.5815583865742617,2.656646422956528,-5.016150361147996,0.799766574276742,0,0,0,0
DTSI,0.04401094690851535,5.82600010738045,8.920923462230686,2.426265714402142,4.553876891600541,1.2269347280647966,0.3621270263920433,0,0.04401094690851535,5.82600010738045,2.426265714402142,2.371262202993375,-4.466996455420816,0.8188128189168081,0,0,0,1
DVAX,-0.0006468979863711416,5.225746673713202,8.367764677924308,2.211554486443585,3.784189633918261,1.3726076235849924,0.395681581685744,0,-0.0006468979863711416,5.225746673713202,2.211554486443585,0.0,-4.702338143187091,0.7885762313048114,1,0,1,1
DVOX,0.045262646375410436,6.236369590203704,9.508962384466297,2.6634509465636325,4.532599493153256,5.653317353215586e-06,0.4880840683054982,0,0.045262646375410436,6.236369590203704,2.6634509465636325,0.0,-5.070120747382436,0.829016092462168,0,1,1,0
DVR,-0.0173493970743838,5.736572297479192,8.885025658050846,2.380556890329879,4.330733340286331,1.3281209752003122,0.3446826222684703,0,-0.0173493970743838,5.736572297479192,2.380556890329879,0.0,-4.671844582413944,0.790488216131013,0,0,1,0
DWA,0.010983105662161895,6.016157159698354,9.368027647811777,2.57864300769823,4.143134726391533,1.287968117737454,0.5141939321832242,0,0.010983105662161895,6.016157159698354,2.57864300769823,2.5543647746451774,-5.286662409040865,0.8837871947536808,0,1,0,1
DWRE,0.030940585942283706,6.3835066348840055,9.551444720923957,2.6757426679022727,4.564348191467836,1.6273839153085266,0.38431622078159244,0,0.030940585942283706,6.3835066348840055,2.6757426679022727,2.645668419946999,-5.0781641314450745,0.833488641817343,0,1,0,1
DWRI,0.006311125847511249,5.811140992976701,8.90815361332152,2.4222849354365015,3.8918202981106265,1.1419480381305287,0.3657714511097565,1,0.006311125847511249,5.811140992976701,2.4222849354365015,2.087064022423232,-5.1315879045139186,0.794129145970197,0,0,0,1
DXCM,-0.004151915958176802,5.030437921392435,8.078688229229872,2.062600510306105,3.4011973816621555,1.678755990610092,0.253278653509334,0,-0.004151915958176802,5.030437921392435,2.062600510306105,0.0,-4.749847564022868,0.8652702155533124,1,0,1,0
DYP,-0.0266422234473113,6.710523109452428,9.863186255762603,2.8492176784688166,5.438079308923196,1.5810157615522646,0.42464034086947233,0,-0.0266422234473113,6.710523109452428,2.8492176784688166,0.0,-4.537961436294641,0.797950288240716,1,0,1,0
EBS,0.03156724266362676,6.364750756851911,9.522593098362169,2.6314170275019197,4.330733340286331,1.7018494953624972,0.32653061224489793,0,0.03156724266362676,6.364750756851911,2.6314170275019197,0.0,-5.280528499748144,0.8374970955033656,1,0,1,0
ECHO,-0.0027121917885262474,6.192362489474872,9.287116210778231,2.593058197109723,3.871201010907891,1.3272916004586643,0.3864821575687623,0,-0.0027121917885262474,6.192362489474872,2.593058197109723,0.0,-5.564839641164191,0.7424135228815828,0,0,0,1
ECYT,0.00944825402994243,6.0063531596017325,9.195531256322475,2.509901442183411,4.5217885770490405,0.7958249528777008,0.3791647455652892,0,0.00944825402994243,6.0063531596017325,2.509901442183411,0.0,-4.749458729830664,0.8594762377704613,1,0,1,1
EDG,-0.011181452773144654,6.428105272684596,9.860214640302662,2.7923063049217887,5.4116460518550396,1.0374232450956795,0.5863749181153614,0,-0.011181452773144654,6.428105272684596,2.7923063049217887,0.0,-4.049429927719021,2.221710337274796,0,0,1,0
EDMC,-0.0027121917885262474,6.311734809152915,9.50933323557383,2.6597074942754544,5.087596335232384,1.944267922768148,0.4127654388490157,0,-0.0027121917885262474,6.311734809152915,2.6597074942754544,0.0,-4.5084825146679295,0.8407245254161119,0,1,1,1
EEEE,0.019835982850230017,6.093569770045136,9.225130457448818,2.5343950537677364,4.382026634673881,1.0432046707019897,0.3578362182737237,0,0.019835982850230017,6.093569770045136,2.5343950537677364,0.0,-4.921713001560851,0.854517448089444,0,1,1,1
EGLT,-0.010369428156983829,5.981414211254481,9.158731238242952,2.5148963285625454,4.290459441148391,1.1555031311014865,0.40817901234567894,0,-0.010369428156983829,5.981414211254481,2.5148963285625454,1.4938015821857216,-5.0400610910838965,0.7092277421795703,1,0,0,0
ELOQ,0.01734874565383533,6.366470447731438,9.745429247877853,2.7557872410937065,4.795790545596741,3.6900510799922084,0.5663726219577001,0,0.01734874565383533,6.366470447731438,2.7557872410937065,2.1196796658966526,-5.126813124131617,0.7016301653954283,0,1,0,1
EM,0.026555255526722457,6.1903154058531475,9.577272530367564,2.6781674518388123,4.727387818712341,1.3173893700389743,0.571759103735555,0,0.026555255526722457,6.1903154058531475,2.6781674518388123,1.9034610713106546,-5.032691150528431,0.6937713235491595,0,1,0,1
EMAG,0.006385606555695641,6.144185634125646,9.236300473645715,2.557759296802023,4.48863636973214,1.367773504005222,0.3610307797159646,0,0.006385606555695641,6.144185634125646,2.557759296802023,0.0,-4.844983018404214,0.823132718893606,0,1,1,1
ENPH,0.038019996703800685,5.948034989180646,9.411810747608898,2.5311970640757226,4.74493212836325,1.4771402801281976,0.47153501625888783,0,0.038019996703800685,5.948034989180646,2.5311970640757226,0.0,-4.821052656737141,0.734659556886863,1,0,1,1
ENSG,-0.012382727363617861,6.47543271670409,9.665103451805633,2.7354933950482456,4.976733742420574,1.6315114885846271,0.4168105013995693,0,-0.012382727363617861,6.47543271670409,2.7354933950482456,0.0,-4.798806795784931,0.8018175644023233,0,1,1,0
ENTA,0.03047147241511062,6.272877006546167,9.625425723461337,2.6948408932510226,4.465908118654584,1.4372584106873134,0.5222107511569953,0,0.03047147241511062,6.272877006546167,2.6948408932510226,0.0,-5.248897693934907,0.8363064398177568,1,0,1,1
ENTR,0.0400947259947003,6.1463292576688975,9.328212292571072,2.5727623186035333,4.77912349311153,2.1343849825759706,0.3856223835223235,0,0.0400947259947003,6.1463292576688975,2.5727623186035333,0.0,-4.6515565028461285,0.8146999388098147,1,0,1,1
ENV,0.04110381750255497,6.0014148779611505,9.266153436795395,2.5295904629717776,4.59511985013459,1.481445989394547,0.42057151259680425,0,0.04110381750255497,6.0014148779611505,2.5295904629717776,0.0,-4.765707355115529,0.8274988703155396,0,1,1,1
EPAM,0.04946365377677967,6.0063531596017325,9.347926034928745,2.5771791158831414,4.68213122712422,1.9248805936763198,0.5208146278725521,0,0.04946365377677967,6.0063531596017325,2.5771791158831414,0.0,-4.8580882660035325,0.6807317772677496,0,1,1,1
EPOC,0.014589883564370135,6.568077911411976,9.650142492488797,2.7189229102189927,4.882801922586371,1.4248324360474212,0.3219606110339604,0,0.014589883564370135,6.568077911411976,2.7189229102189927,2.4264275032025866,-4.861924337564815,0.827647834830029,0,1,0,1
ERII,-0.039427182272424366,6.089044875446846,9.208939391060555,2.5454319088427737,4.189654742026425,1.230422909947806,0.3804176243437662,0,-0.039427182272424366,6.089044875446846,2.5454319088427737,1.8420157493201932,-5.137223446197709,0.789877353484534,1,0,0,1
ETRM,-0.04017284790046339,5.594711379601839,8.74321260347591,2.3151907936421487,4.276666119016055,1.1822861189063576,0.3277456088224319,0,-0.04017284790046339,5.594711379601839,2.3151907936421487,0.0,-4.568246831883494,0.8159512284609085,1,0,1,1
EVVV,0.012479814606479392,6.3578422665081,9.480749115757506,2.654674882554339,5.209486152841421,1.4248457576831048,0.3679463188848073,0,0.012479814606479392,6.3578422665081,2.654674882554339,0.0,-4.383869198405335,0.7983465752598299,1,0,1,1
EXA,0.03158121781594317,6.369900982828227,9.715107681158209,2.7245025455000436,5.017279836814924,0.7471171255200869,0.49047956933758674,0,0.03158121781594317,6.369900982828227,2.7245025455000436,0.0,-4.7771737946970685,0.85325920703335,0,1,1,0
EXAM,0.051102896447133964,6.18826412308259,9.386308454797962,2.618038197168373,4.948759890378168,1.0835956021156217,0.4371734923198226,0,0.051102896447133964,6.18826412308259,2.618038197168373,0.0,-4.5561140289988975,0.7888879928147616,0,1,1,1
EXLS,0.03588740285130387,6.280395838960195,9.398561160701128,2.604308523587083,4.718498871295094,1.698864490476193,0.341371039010226,0,0.03588740285130387,6.280395838960195,2.604308523587083,2.8325816747135235,-4.799252668313865,0.7879026338869978,0,0,0,1
EXPR,-0.03718971511231524,6.329720905522696,9.705280486511949,2.7166749330934135,5.19295685089021,1.7130757639076355,0.5134833709857302,1,-0.03718971511231524,6.329720905522696,2.7166749330934135,0.0,-4.652000759455514,0.7562719481829502,0,0,1,0
EYET,-0.014565682221295203,5.225746673713202,8.407824654360873,2.1508289121133606,3.5263605246161616,1.779766377204413,0.28329864724245574,0,-0.014565682221295203,5.225746673713202,2.1508289121133606,2.19158741684435,-4.977950040969063,0.8245052063495399,1,0,0,1
FACE,0.017113521083632423,5.961005339623274,9.168476167877484,2.5048563546461438,4.418840607796598,0.602958105485999,0.405256934849612,0,0.017113521083632423,5.961005339623274,2.5048563546461438,1.8420157493201932,-4.861771817164916,0.7990973393479662,1,0,0,1
FANG,-0.041430293245650736,6.285998094508865,9.588023099071895,2.6584538015022856,5.0689042022202315,1.0328009792123618,0.4321164896365421,0,-0.041430293245650736,6.285998094508865,2.6584538015022856,0.0,-4.689268519151038,0.7115573612033619,0,0,1,0
FB,-0.08225588236193797,6.403574197934815,9.660523873772611,2.7166749330934135,4.653960350157523,1.6244782801142914,0.4429739923687557,0,-0.08225588236193797,6.403574197934815,2.7166749330934135,1.7710976153043514,-5.084298723010828,0.8560124155559105,0,1,0,1
FCL,0.02059574803800171,6.313548046277095,9.473089177882752,2.6125895576146507,5.236441962829949,0.63139867588834,0.33187618147448017,0,0.02059574803800171,6.313548046277095,2.6125895576146507,2.811442217672497,-4.336108008583441,0.8196141591680963,0,0,0,0
FFN,0.04943393010665701,6.555356891810665,9.830701782810475,2.8020393306553872,5.43372200355424,1.6761465022684587,0.4740018898886908,0,0.04943393010665701,6.555356891810665,2.8020393306553872,0.0,-4.516410556804932,0.7875239034959246,0,1,1,0
